Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","2.47667"
"0.00100","0.00000","2.47659"
"0.00200","0.00000","2.47651"
"0.00300","0.00000","2.47644"
"0.00400","0.00000","2.47639"
"0.00500","0.00000","2.47637"
"0.00600","0.00000","2.47638"
"0.00700","0.00000","2.47642"
"0.00800","0.00000","2.47650"
"0.00900","0.00000","2.47658"
"0.01000","0.00000","2.47665"
"0.01100","0.00000","2.47666"
"0.01200","-0.00001","2.47657"
"0.01300","-0.00001","2.47631"
"0.01400","-0.00001","2.47582"
"0.01500","-0.00001","2.47503"
"0.01600","-0.00002","2.47385"
"0.01700","-0.00002","2.47220"
"0.01800","-0.00003","2.46998"
"0.01900","-0.00003","2.46708"
"0.02000","-0.00004","2.46344"
"0.02100","-0.00005","2.45901"
"0.02200","-0.00006","2.45380"
"0.02300","-0.00008","2.44787"
"0.02400","-0.00009","2.44134"
"0.02500","-0.00011","2.43437"
"0.02600","-0.00013","2.42707"
"0.02700","-0.00016","2.41956"
"0.02800","-0.00018","2.41189"
"0.02900","-0.00021","2.40413"
"0.03000","-0.00025","2.39631"
"0.03100","-0.00029","2.38847"
"0.03200","-0.00033","2.38062"
"0.03300","-0.00038","2.37278"
"0.03400","-0.00043","2.36497"
"0.03500","-0.00049","2.35722"
"0.03600","-0.00055","2.34955"
"0.03700","-0.00062","2.34199"
"0.03800","-0.00069","2.33456"
"0.03900","-0.00078","2.32729"
"0.04000","-0.00086","2.32019"
"0.04100","-0.00095","2.31329"
"0.04200","-0.00105","2.30663"
"0.04300","-0.00116","2.30024"
"0.04400","-0.00127","2.29415"
"0.04500","-0.00139","2.28838"
"0.04600","-0.00151","2.28292"
"0.04700","-0.00165","2.27777"
"0.04800","-0.00178","2.27291"
"0.04900","-0.00192","2.26834"
"0.05000","-0.00207","2.26404"
"0.05100","-0.00222","2.25999"
"0.05200","-0.00237","2.25618"
"0.05300","-0.00253","2.25260"
"0.05400","-0.00269","2.24921"
"0.05500","-0.00285","2.24602"
"0.05600","-0.00302","2.24300"
"0.05700","-0.00319","2.24014"
"0.05800","-0.00335","2.23742"
"0.05900","-0.00352","2.23482"
"0.06000","-0.00370","2.23233"
"0.06100","-0.00387","2.22991"
"0.06200","-0.00404","2.22755"
"0.06300","-0.00421","2.22525"
"0.06400","-0.00438","2.22300"
"0.06500","-0.00455","2.22081"
"0.06600","-0.00473","2.21868"
"0.06700","-0.00490","2.21663"
"0.06800","-0.00507","2.21468"
"0.06900","-0.00524","2.21282"
"0.07000","-0.00541","2.21105"
"0.07100","-0.00558","2.20934"
"0.07200","-0.00575","2.20769"
"0.07300","-0.00592","2.20608"
"0.07400","-0.00609","2.20449"
"0.07500","-0.00626","2.20291"
"0.07600","-0.00643","2.20132"
"0.07700","-0.00660","2.19970"
"0.07800","-0.00677","2.19804"
"0.07900","-0.00694","2.19634"
"0.08000","-0.00711","2.19457"
"0.08100","-0.00728","2.19272"
"0.08200","-0.00746","2.19081"
"0.08300","-0.00763","2.18882"
"0.08400","-0.00781","2.18678"
"0.08500","-0.00799","2.18470"
"0.08600","-0.00817","2.18261"
"0.08700","-0.00835","2.18053"
"0.08800","-0.00854","2.17846"
"0.08900","-0.00872","2.17643"
"0.09000","-0.00891","2.17444"
"0.09100","-0.00910","2.17252"
"0.09200","-0.00930","2.17067"
"0.09300","-0.00950","2.16890"
"0.09400","-0.00970","2.16720"
"0.09500","-0.00990","2.16558"
"0.09600","-0.01011","2.16402"
"0.09700","-0.01032","2.16253"
"0.09800","-0.01053","2.16111"
"0.09900","-0.01075","2.15975"
"0.10000","-0.01097","2.15847"
"0.10100","-0.01119","2.15725"
"0.10200","-0.01142","2.15611"
"0.10300","-0.01165","2.15505"
"0.10400","-0.01188","2.15408"
"0.10500","-0.01212","2.15322"
"0.10600","-0.01236","2.15248"
"0.10700","-0.01261","2.15187"
"0.10800","-0.01285","2.15139"
"0.10900","-0.01311","2.15106"
"0.11000","-0.01336","2.15086"
"0.11100","-0.01362","2.15079"
"0.11200","-0.01388","2.15083"
"0.11300","-0.01414","2.15099"
"0.11400","-0.01441","2.15123"
"0.11500","-0.01468","2.15157"
"0.11600","-0.01495","2.15199"
"0.11700","-0.01523","2.15248"
"0.11800","-0.01551","2.15305"
"0.11900","-0.01579","2.15368"
"0.12000","-0.01607","2.15438"
"0.12100","-0.01636","2.15515"
"0.12200","-0.01664","2.15599"
"0.12300","-0.01693","2.15692"
"0.12400","-0.01723","2.15796"
"0.12500","-0.01752","2.15911"
"0.12600","-0.01781","2.16038"
"0.12700","-0.01811","2.16179"
"0.12800","-0.01841","2.16332"
"0.12900","-0.01871","2.16495"
"0.13000","-0.01901","2.16665"
"0.13100","-0.01931","2.16836"
"0.13200","-0.01961","2.17008"
"0.13300","-0.01992","2.17176"
"0.13400","-0.02022","2.17339"
"0.13500","-0.02053","2.17495"
"0.13600","-0.02083","2.17646"
"0.13700","-0.02114","2.17790"
"0.13800","-0.02144","2.17929"
"0.13900","-0.02175","2.18063"
"0.14000","-0.02205","2.18194"
"0.14100","-0.02236","2.18322"
"0.14200","-0.02267","2.18447"
"0.14300","-0.02297","2.18572"
"0.14400","-0.02328","2.18696"
"0.14500","-0.02358","2.18820"
"0.14600","-0.02389","2.18944"
"0.14700","-0.02419","2.19069"
"0.14800","-0.02449","2.19192"
"0.14900","-0.02479","2.19313"
"0.15000","-0.02510","2.19430"
"0.15100","-0.02540","2.19544"
"0.15200","-0.02570","2.19652"
"0.15300","-0.02600","2.19752"
"0.15400","-0.02630","2.19845"
"0.15500","-0.02659","2.19927"
"0.15600","-0.02689","2.19999"
"0.15700","-0.02719","2.20060"
"0.15800","-0.02748","2.20109"
"0.15900","-0.02778","2.20146"
"0.16000","-0.02807","2.20172"
"0.16100","-0.02836","2.20189"
"0.16200","-0.02866","2.20196"
"0.16300","-0.02895","2.20194"
"0.16400","-0.02924","2.20183"
"0.16500","-0.02953","2.20165"
"0.16600","-0.02982","2.20140"
"0.16700","-0.03011","2.20111"
"0.16800","-0.03039","2.20078"
"0.16900","-0.03068","2.20043"
"0.17000","-0.03097","2.20006"
"0.17100","-0.03125","2.19967"
"0.17200","-0.03154","2.19927"
"0.17300","-0.03182","2.19885"
"0.17400","-0.03210","2.19842"
"0.17500","-0.03239","2.19798"
"0.17600","-0.03267","2.19753"
"0.17700","-0.03295","2.19707"
"0.17800","-0.03323","2.19659"
"0.17900","-0.03351","2.19609"
"0.18000","-0.03379","2.19557"
"0.18100","-0.03407","2.19501"
"0.18200","-0.03435","2.19441"
"0.18300","-0.03462","2.19377"
"0.18400","-0.03490","2.19309"
"0.18500","-0.03518","2.19238"
"0.18600","-0.03545","2.19164"
"0.18700","-0.03573","2.19089"
"0.18800","-0.03600","2.19013"
"0.18900","-0.03627","2.18937"
"0.19000","-0.03655","2.18862"
"0.19100","-0.03682","2.18787"
"0.19200","-0.03709","2.18713"
"0.19300","-0.03736","2.18639"
"0.19400","-0.03763","2.18567"
"0.19500","-0.03791","2.18495"
"0.19600","-0.03817","2.18425"
"0.19700","-0.03844","2.18354"
"0.19800","-0.03871","2.18284"
"0.19900","-0.03898","2.18214"
"0.20000","-0.03925","2.18145"
"0.20100","-0.03951","2.18075"
"0.20200","-0.03978","2.18005"
"0.20300","-0.04005","2.17933"
"0.20400","-0.04031","2.17859"
"0.20500","-0.04058","2.17782"
"0.20600","-0.04084","2.17701"
"0.20700","-0.04110","2.17617"
"0.20800","-0.04136","2.17531"
"0.20900","-0.04163","2.17442"
"0.21000","-0.04189","2.17351"
"0.21100","-0.04215","2.17260"
"0.21200","-0.04241","2.17169"
"0.21300","-0.04267","2.17079"
"0.21400","-0.04293","2.16991"
"0.21500","-0.04319","2.16906"
"0.21600","-0.04345","2.16824"
"0.21700","-0.04370","2.16744"
"0.21800","-0.04396","2.16667"
"0.21900","-0.04422","2.16591"
"0.22000","-0.04448","2.16517"
"0.22100","-0.04473","2.16445"
"0.22200","-0.04499","2.16374"
"0.22300","-0.04524","2.16303"
"0.22400","-0.04550","2.16232"
"0.22500","-0.04575","2.16158"
"0.22600","-0.04601","2.16082"
"0.22700","-0.04626","2.16002"
"0.22800","-0.04652","2.15918"
"0.22900","-0.04677","2.15832"
"0.23000","-0.04703","2.15743"
"0.23100","-0.04728","2.15654"
"0.23200","-0.04753","2.15566"
"0.23300","-0.04779","2.15479"
"0.23400","-0.04804","2.15395"
"0.23500","-0.04829","2.15313"
"0.23600","-0.04855","2.15235"
"0.23700","-0.04880","2.15161"
"0.23800","-0.04905","2.15092"
"0.23900","-0.04931","2.15027"
"0.24000","-0.04956","2.14966"
"0.24100","-0.04981","2.14908"
"0.24200","-0.05007","2.14854"
"0.24300","-0.05032","2.14801"
"0.24400","-0.05057","2.14749"
"0.24500","-0.05083","2.14698"
"0.24600","-0.05108","2.14647"
"0.24700","-0.05133","2.14595"
"0.24800","-0.05159","2.14543"
"0.24900","-0.05184","2.14492"
"0.25000","-0.05209","2.14441"
"0.25100","-0.05235","2.14392"
"0.25200","-0.05260","2.14342"
"0.25300","-0.05285","2.14293"
"0.25400","-0.05311","2.14244"
"0.25500","-0.05336","2.14196"
"0.25600","-0.05361","2.14148"
"0.25700","-0.05387","2.14102"
"0.25800","-0.05412","2.14057"
"0.25900","-0.05438","2.14016"
"0.26000","-0.05463","2.13978"
"0.26100","-0.05489","2.13944"
"0.26200","-0.05514","2.13915"
"0.26300","-0.05539","2.13889"
"0.26400","-0.05565","2.13867"
"0.26500","-0.05590","2.13848"
"0.26600","-0.05616","2.13832"
"0.26700","-0.05641","2.13818"
"0.26800","-0.05667","2.13807"
"0.26900","-0.05692","2.13797"
"0.27000","-0.05717","2.13789"
"0.27100","-0.05743","2.13782"
"0.27200","-0.05768","2.13776"
"0.27300","-0.05794","2.13771"
"0.27400","-0.05819","2.13767"
"0.27500","-0.05845","2.13764"
"0.27600","-0.05870","2.13760"
"0.27700","-0.05896","2.13755"
"0.27800","-0.05921","2.13750"
"0.27900","-0.05947","2.13744"
"0.28000","-0.05972","2.13739"
"0.28100","-0.05997","2.13734"
"0.28200","-0.06023","2.13728"
"0.28300","-0.06048","2.13721"
"0.28400","-0.06073","2.13713"
"0.28500","-0.06099","2.13705"
"0.28600","-0.06124","2.13696"
"0.28700","-0.06149","2.13685"
"0.28800","-0.06175","2.13674"
"0.28900","-0.06200","2.13662"
"0.29000","-0.06225","2.13650"
"0.29100","-0.06250","2.13638"
"0.29200","-0.06275","2.13625"
"0.29300","-0.06300","2.13613"
"0.29400","-0.06326","2.13601"
"0.29500","-0.06351","2.13589"
"0.29600","-0.06376","2.13578"
"0.29700","-0.06401","2.13567"
"0.29800","-0.06426","2.13556"
"0.29900","-0.06451","2.13546"
"0.30000","-0.06476","2.13537"
"0.30100","-0.06501","2.13529"
"0.30200","-0.06526","2.13521"
"0.30300","-0.06551","2.13513"
"0.30400","-0.06576","2.13504"
"0.30500","-0.06601","2.13495"
"0.30600","-0.06626","2.13485"
"0.30700","-0.06651","2.13475"
"0.30800","-0.06676","2.13465"
"0.30900","-0.06701","2.13455"
"0.31000","-0.06726","2.13444"
"0.31100","-0.06751","2.13433"
"0.31200","-0.06776","2.13423"
"0.31300","-0.06801","2.13412"
"0.31400","-0.06826","2.13403"
"0.31500","-0.06851","2.13394"
"0.31600","-0.06876","2.13386"
"0.31700","-0.06901","2.13379"
"0.31800","-0.06927","2.13374"
"0.31900","-0.06952","2.13370"
"0.32000","-0.06977","2.13368"
"0.32100","-0.07002","2.13366"
"0.32200","-0.07027","2.13365"
"0.32300","-0.07053","2.13364"
"0.32400","-0.07078","2.13364"
"0.32500","-0.07103","2.13364"
"0.32600","-0.07129","2.13365"
"0.32700","-0.07154","2.13366"
"0.32800","-0.07180","2.13367"
"0.32900","-0.07205","2.13367"
"0.33000","-0.07230","2.13367"
"0.33100","-0.07256","2.13366"
"0.33200","-0.07281","2.13364"
"0.33300","-0.07307","2.13362"
"0.33400","-0.07333","2.13360"
"0.33500","-0.07358","2.13357"
"0.33600","-0.07384","2.13355"
"0.33700","-0.07409","2.13352"
"0.33800","-0.07435","2.13350"
"0.33900","-0.07461","2.13348"
"0.34000","-0.07486","2.13346"
"0.34100","-0.07512","2.13344"
"0.34200","-0.07538","2.13342"
"0.34300","-0.07564","2.13340"
"0.34400","-0.07589","2.13339"
"0.34500","-0.07615","2.13338"
"0.34600","-0.07641","2.13337"
"0.34700","-0.07667","2.13337"
"0.34800","-0.07693","2.13338"
"0.34900","-0.07718","2.13342"
"0.35000","-0.07744","2.13347"
"0.35100","-0.07770","2.13354"
"0.35200","-0.07796","2.13362"
"0.35300","-0.07822","2.13373"
"0.35400","-0.07847","2.13385"
"0.35500","-0.07873","2.13399"
"0.35600","-0.07899","2.13416"
"0.35700","-0.07925","2.13436"
"0.35800","-0.07951","2.13457"
"0.35900","-0.07976","2.13480"
"0.36000","-0.08002","2.13504"
"0.36100","-0.08028","2.13530"
"0.36200","-0.08053","2.13557"
"0.36300","-0.08079","2.13586"
"0.36400","-0.08105","2.13617"
"0.36500","-0.08130","2.13649"
"0.36600","-0.08156","2.13682"
"0.36700","-0.08181","2.13716"
"0.36800","-0.08207","2.13751"
"0.36900","-0.08232","2.13786"
"0.37000","-0.08258","2.13820"
"0.37100","-0.08283","2.13852"
"0.37200","-0.08308","2.13882"
"0.37300","-0.08334","2.13909"
"0.37400","-0.08359","2.13934"
"0.37500","-0.08385","2.13956"
"0.37600","-0.08410","2.13976"
"0.37700","-0.08435","2.13996"
"0.37800","-0.08461","2.14014"
"0.37900","-0.08486","2.14032"
"0.38000","-0.08511","2.14050"
"0.38100","-0.08536","2.14067"
"0.38200","-0.08562","2.14083"
"0.38300","-0.08587","2.14099"
"0.38400","-0.08612","2.14113"
"0.38500","-0.08638","2.14126"
"0.38600","-0.08663","2.14137"
"0.38700","-0.08688","2.14146"
"0.38800","-0.08714","2.14153"
"0.38900","-0.08739","2.14159"
"0.39000","-0.08764","2.14162"
"0.39100","-0.08790","2.14163"
"0.39200","-0.08815","2.14162"
"0.39300","-0.08840","2.14159"
"0.39400","-0.08866","2.14153"
"0.39500","-0.08891","2.14146"
"0.39600","-0.08917","2.14138"
"0.39700","-0.08942","2.14127"
"0.39800","-0.08967","2.14114"
"0.39900","-0.08993","2.14099"
"0.40000","-0.09018","2.14083"
"0.40100","-0.09043","2.14066"
"0.40200","-0.09069","2.14048"
"0.40300","-0.09094","2.14031"
"0.40400","-0.09120","2.14014"
"0.40500","-0.09145","2.13998"
"0.40600","-0.09171","2.13983"
"0.40700","-0.09196","2.13968"
"0.40800","-0.09221","2.13953"
"0.40900","-0.09247","2.13938"
"0.41000","-0.09272","2.13922"
"0.41100","-0.09298","2.13905"
"0.41200","-0.09323","2.13885"
"0.41300","-0.09349","2.13862"
"0.41400","-0.09374","2.13836"
"0.41500","-0.09400","2.13808"
"0.41600","-0.09425","2.13777"
"0.41700","-0.09451","2.13744"
"0.41800","-0.09476","2.13710"
"0.41900","-0.09502","2.13674"
"0.42000","-0.09527","2.13637"
"0.42100","-0.09553","2.13598"
"0.42200","-0.09578","2.13558"
"0.42300","-0.09604","2.13518"
"0.42400","-0.09629","2.13478"
"0.42500","-0.09655","2.13439"
"0.42600","-0.09680","2.13399"
"0.42700","-0.09705","2.13360"
"0.42800","-0.09731","2.13320"
"0.42900","-0.09756","2.13280"
"0.43000","-0.09782","2.13239"
"0.43100","-0.09807","2.13197"
"0.43200","-0.09832","2.13156"
"0.43300","-0.09858","2.13115"
"0.43400","-0.09883","2.13073"
"0.43500","-0.09908","2.13032"
"0.43600","-0.09934","2.12990"
"0.43700","-0.09959","2.12950"
"0.43800","-0.09984","2.12910"
"0.43900","-0.10009","2.12872"
"0.44000","-0.10034","2.12835"
"0.44100","-0.10059","2.12800"
"0.44200","-0.10084","2.12765"
"0.44300","-0.10110","2.12732"
"0.44400","-0.10135","2.12700"
"0.44500","-0.10160","2.12669"
"0.44600","-0.10185","2.12640"
"0.44700","-0.10210","2.12613"
"0.44800","-0.10234","2.12588"
"0.44900","-0.10259","2.12564"
"0.45000","-0.10284","2.12543"
"0.45100","-0.10309","2.12522"
"0.45200","-0.10334","2.12504"
"0.45300","-0.10359","2.12488"
"0.45400","-0.10384","2.12474"
"0.45500","-0.10409","2.12460"
"0.45600","-0.10433","2.12446"
"0.45700","-0.10458","2.12433"
"0.45800","-0.10483","2.12422"
"0.45900","-0.10508","2.12412"
"0.46000","-0.10533","2.12403"
"0.46100","-0.10558","2.12397"
"0.46200","-0.10583","2.12394"
"0.46300","-0.10608","2.12392"
"0.46400","-0.10633","2.12392"
"0.46500","-0.10658","2.12394"
"0.46600","-0.10683","2.12399"
"0.46700","-0.10708","2.12405"
"0.46800","-0.10733","2.12413"
"0.46900","-0.10758","2.12422"
"0.47000","-0.10783","2.12432"
"0.47100","-0.10808","2.12442"
"0.47200","-0.10833","2.12453"
"0.47300","-0.10859","2.12465"
"0.47400","-0.10884","2.12477"
"0.47500","-0.10909","2.12491"
"0.47600","-0.10934","2.12506"
"0.47700","-0.10960","2.12521"
"0.47800","-0.10985","2.12538"
"0.47900","-0.11010","2.12554"
"0.48000","-0.11036","2.12571"
"0.48100","-0.11061","2.12588"
"0.48200","-0.11086","2.12606"
"0.48300","-0.11112","2.12627"
"0.48400","-0.11137","2.12648"
"0.48500","-0.11163","2.12672"
"0.48600","-0.11188","2.12698"
"0.48700","-0.11214","2.12725"
"0.48800","-0.11239","2.12753"
"0.48900","-0.11265","2.12781"
"0.49000","-0.11291","2.12809"
"0.49100","-0.11316","2.12836"
"0.49200","-0.11342","2.12863"
"0.49300","-0.11368","2.12889"
"0.49400","-0.11393","2.12915"
"0.49500","-0.11419","2.12939"
"0.49600","-0.11445","2.12960"
"0.49700","-0.11470","2.12978"
"0.49800","-0.11496","2.12991"
"0.49900","-0.11522","2.13001"
"0.50000","-0.11548","2.13005"
"0.50100","-0.11573","2.13006"
"0.50200","-0.11599","2.13003"
"0.50300","-0.11625","2.12996"
"0.50400","-0.11651","2.12987"
"0.50500","-0.11676","2.12975"
"0.50600","-0.11702","2.12961"
"0.50700","-0.11728","2.12945"
"0.50800","-0.11754","2.12928"
"0.50900","-0.11779","2.12910"
"0.51000","-0.11805","2.12892"
"0.51100","-0.11831","2.12873"
"0.51200","-0.11857","2.12854"
"0.51300","-0.11882","2.12836"
"0.51400","-0.11908","2.12818"
"0.51500","-0.11934","2.12800"
"0.51600","-0.11959","2.12784"
"0.51700","-0.11985","2.12770"
"0.51800","-0.12010","2.12757"
"0.51900","-0.12036","2.12745"
"0.52000","-0.12061","2.12736"
"0.52100","-0.12087","2.12728"
"0.52200","-0.12112","2.12723"
"0.52300","-0.12138","2.12721"
"0.52400","-0.12163","2.12722"
"0.52500","-0.12189","2.12726"
"0.52600","-0.12214","2.12732"
"0.52700","-0.12240","2.12742"
"0.52800","-0.12265","2.12755"
"0.52900","-0.12291","2.12770"
"0.53000","-0.12316","2.12789"
"0.53100","-0.12341","2.12811"
"0.53200","-0.12367","2.12837"
"0.53300","-0.12392","2.12866"
"0.53400","-0.12417","2.12898"
"0.53500","-0.12443","2.12932"
"0.53600","-0.12468","2.12969"
"0.53700","-0.12493","2.13009"
"0.53800","-0.12519","2.13050"
"0.53900","-0.12544","2.13092"
"0.54000","-0.12570","2.13136"
"0.54100","-0.12595","2.13181"
"0.54200","-0.12620","2.13227"
"0.54300","-0.12646","2.13274"
"0.54400","-0.12671","2.13321"
"0.54500","-0.12697","2.13369"
"0.54600","-0.12722","2.13417"
"0.54700","-0.12748","2.13465"
"0.54800","-0.12773","2.13515"
"0.54900","-0.12799","2.13566"
"0.55000","-0.12825","2.13618"
"0.55100","-0.12850","2.13671"
"0.55200","-0.12876","2.13723"
"0.55300","-0.12901","2.13775"
"0.55400","-0.12927","2.13825"
"0.55500","-0.12953","2.13874"
"0.55600","-0.12979","2.13922"
"0.55700","-0.13004","2.13969"
"0.55800","-0.13030","2.14016"
"0.55900","-0.13056","2.14064"
"0.56000","-0.13082","2.14111"
"0.56100","-0.13107","2.14159"
"0.56200","-0.13133","2.14205"
"0.56300","-0.13159","2.14252"
"0.56400","-0.13185","2.14298"
"0.56500","-0.13211","2.14343"
"0.56600","-0.13237","2.14389"
"0.56700","-0.13262","2.14435"
"0.56800","-0.13288","2.14482"
"0.56900","-0.13314","2.14529"
"0.57000","-0.13340","2.14577"
"0.57100","-0.13366","2.14624"
"0.57200","-0.13392","2.14672"
"0.57300","-0.13418","2.14718"
"0.57400","-0.13444","2.14764"
"0.57500","-0.13470","2.14809"
"0.57600","-0.13496","2.14853"
"0.57700","-0.13522","2.14897"
"0.57800","-0.13548","2.14940"
"0.57900","-0.13574","2.14982"
"0.58000","-0.13599","2.15024"
"0.58100","-0.13625","2.15064"
"0.58200","-0.13651","2.15102"
"0.58300","-0.13677","2.15138"
"0.58400","-0.13703","2.15173"
"0.58500","-0.13729","2.15207"
"0.58600","-0.13754","2.15239"
"0.58700","-0.13780","2.15270"
"0.58800","-0.13806","2.15300"
"0.58900","-0.13831","2.15329"
"0.59000","-0.13857","2.15357"
"0.59100","-0.13882","2.15386"
"0.59200","-0.13908","2.15413"
"0.59300","-0.13933","2.15440"
"0.59400","-0.13959","2.15466"
"0.59500","-0.13984","2.15489"
"0.59600","-0.14009","2.15509"
"0.59700","-0.14035","2.15525"
"0.59800","-0.14060","2.15538"
"0.59900","-0.14085","2.15549"
"0.60000","-0.14110","2.15558"
"0.60100","-0.14135","2.15566"
"0.60200","-0.14161","2.15573"
"0.60300","-0.14186","2.15578"
"0.60400","-0.14211","2.15581"
"0.60500","-0.14236","2.15581"
"0.60600","-0.14261","2.15579"
"0.60700","-0.14286","2.15576"
"0.60800","-0.14311","2.15571"
"0.60900","-0.14336","2.15567"
"0.61000","-0.14361","2.15562"
"0.61100","-0.14386","2.15559"
"0.61200","-0.14411","2.15556"
"0.61300","-0.14436","2.15555"
"0.61400","-0.14461","2.15556"
"0.61500","-0.14486","2.15560"
"0.61600","-0.14511","2.15566"
"0.61700","-0.14536","2.15574"
"0.61800","-0.14561","2.15586"
"0.61900","-0.14586","2.15602"
"0.62000","-0.14611","2.15620"
"0.62100","-0.14636","2.15641"
"0.62200","-0.14661","2.15665"
"0.62300","-0.14686","2.15691"
"0.62400","-0.14712","2.15719"
"0.62500","-0.14737","2.15748"
"0.62600","-0.14762","2.15780"
"0.62700","-0.14787","2.15812"
"0.62800","-0.14812","2.15845"
"0.62900","-0.14837","2.15877"
"0.63000","-0.14862","2.15910"
"0.63100","-0.14888","2.15942"
"0.63200","-0.14913","2.15974"
"0.63300","-0.14938","2.16006"
"0.63400","-0.14963","2.16038"
"0.63500","-0.14989","2.16069"
"0.63600","-0.15014","2.16098"
"0.63700","-0.15039","2.16125"
"0.63800","-0.15065","2.16150"
"0.63900","-0.15090","2.16172"
"0.64000","-0.15115","2.16192"
"0.64100","-0.15141","2.16209"
"0.64200","-0.15166","2.16225"
"0.64300","-0.15192","2.16239"
"0.64400","-0.15217","2.16250"
"0.64500","-0.15243","2.16259"
"0.64600","-0.15268","2.16267"
"0.64700","-0.15293","2.16272"
"0.64800","-0.15319","2.16276"
"0.64900","-0.15344","2.16280"
"0.65000","-0.15370","2.16283"
"0.65100","-0.15395","2.16288"
"0.65200","-0.15421","2.16293"
"0.65300","-0.15446","2.16300"
"0.65400","-0.15471","2.16306"
"0.65500","-0.15497","2.16312"
"0.65600","-0.15522","2.16319"
"0.65700","-0.15548","2.16326"
"0.65800","-0.15573","2.16334"
"0.65900","-0.15598","2.16341"
"0.66000","-0.15624","2.16348"
"0.66100","-0.15649","2.16355"
"0.66200","-0.15674","2.16360"
"0.66300","-0.15700","2.16366"
"0.66400","-0.15725","2.16371"
"0.66500","-0.15750","2.16375"
"0.66600","-0.15776","2.16377"
"0.66700","-0.15801","2.16379"
"0.66800","-0.15826","2.16378"
"0.66900","-0.15851","2.16375"
"0.67000","-0.15877","2.16371"
"0.67100","-0.15902","2.16365"
"0.67200","-0.15927","2.16358"
"0.67300","-0.15952","2.16351"
"0.67400","-0.15977","2.16342"
"0.67500","-0.16002","2.16333"
"0.67600","-0.16027","2.16322"
"0.67700","-0.16052","2.16310"
"0.67800","-0.16078","2.16295"
"0.67900","-0.16103","2.16276"
"0.68000","-0.16128","2.16253"
"0.68100","-0.16153","2.16226"
"0.68200","-0.16178","2.16195"
"0.68300","-0.16203","2.16162"
"0.68400","-0.16228","2.16126"
"0.68500","-0.16254","2.16088"
"0.68600","-0.16279","2.16047"
"0.68700","-0.16304","2.16005"
"0.68800","-0.16329","2.15962"
"0.68900","-0.16355","2.15918"
"0.69000","-0.16380","2.15874"
"0.69100","-0.16405","2.15830"
"0.69200","-0.16430","2.15786"
"0.69300","-0.16456","2.15743"
"0.69400","-0.16481","2.15701"
"0.69500","-0.16507","2.15659"
"0.69600","-0.16532","2.15618"
"0.69700","-0.16557","2.15577"
"0.69800","-0.16583","2.15536"
"0.69900","-0.16608","2.15496"
"0.70000","-0.16634","2.15458"
"0.70100","-0.16659","2.15421"
"0.70200","-0.16685","2.15386"
"0.70300","-0.16711","2.15354"
"0.70400","-0.16736","2.15324"
"0.70500","-0.16762","2.15298"
"0.70600","-0.16787","2.15274"
"0.70700","-0.16813","2.15253"
"0.70800","-0.16839","2.15235"
"0.70900","-0.16864","2.15219"
"0.71000","-0.16890","2.15206"
"0.71100","-0.16916","2.15196"
"0.71200","-0.16941","2.15188"
"0.71300","-0.16967","2.15184"
"0.71400","-0.16993","2.15181"
"0.71500","-0.17019","2.15181"
"0.71600","-0.17045","2.15183"
"0.71700","-0.17070","2.15186"
"0.71800","-0.17096","2.15191"
"0.71900","-0.17122","2.15196"
"0.72000","-0.17148","2.15201"
"0.72100","-0.17174","2.15206"
"0.72200","-0.17199","2.15212"
"0.72300","-0.17225","2.15217"
"0.72400","-0.17251","2.15223"
"0.72500","-0.17277","2.15229"
"0.72600","-0.17303","2.15237"
"0.72700","-0.17329","2.15246"
"0.72800","-0.17355","2.15258"
"0.72900","-0.17380","2.15273"
"0.73000","-0.17406","2.15291"
"0.73100","-0.17432","2.15311"
"0.73200","-0.17458","2.15335"
"0.73300","-0.17484","2.15361"
"0.73400","-0.17510","2.15390"
"0.73500","-0.17535","2.15421"
"0.73600","-0.17561","2.15456"
"0.73700","-0.17587","2.15493"
"0.73800","-0.17612","2.15534"
"0.73900","-0.17638","2.15578"
"0.74000","-0.17664","2.15626"
"0.74100","-0.17689","2.15676"
"0.74200","-0.17715","2.15730"
"0.74300","-0.17740","2.15787"
"0.74400","-0.17766","2.15848"
"0.74500","-0.17791","2.15911"
"0.74600","-0.17817","2.15978"
"0.74700","-0.17842","2.16049"
"0.74800","-0.17868","2.16123"
"0.74900","-0.17893","2.16200"
"0.75000","-0.17918","2.16280"
"0.75100","-0.17944","2.16362"
"0.75200","-0.17969","2.16445"
"0.75300","-0.17994","2.16530"
"0.75400","-0.18019","2.16616"
"0.75500","-0.18045","2.16704"
"0.75600","-0.18070","2.16794"
"0.75700","-0.18095","2.16886"
"0.75800","-0.18120","2.16980"
"0.75900","-0.18145","2.17076"
"0.76000","-0.18170","2.17172"
"0.76100","-0.18196","2.17269"
"0.76200","-0.18221","2.17367"
"0.76300","-0.18246","2.17466"
"0.76400","-0.18271","2.17564"
"0.76500","-0.18296","2.17661"
"0.76600","-0.18321","2.17757"
"0.76700","-0.18347","2.17851"
"0.76800","-0.18372","2.17945"
"0.76900","-0.18397","2.18038"
"0.77000","-0.18422","2.18129"
"0.77100","-0.18447","2.18218"
"0.77200","-0.18472","2.18304"
"0.77300","-0.18498","2.18389"
"0.77400","-0.18523","2.18470"
"0.77500","-0.18548","2.18549"
"0.77600","-0.18573","2.18626"
