Time,Extension,Load
"0.10400","-0.01080","2.58626"
"0.10500","-0.01101","2.58629"
"0.10600","-0.01123","2.58635"
"0.10700","-0.01145","2.58642"
"0.10800","-0.01167","2.58651"
"0.10900","-0.01189","2.58662"
"0.11000","-0.01212","2.58672"
"0.11100","-0.01236","2.58681"
"0.11200","-0.01259","2.58689"
"0.11300","-0.01283","2.58695"
"0.11400","-0.01307","2.58700"
"0.11500","-0.01332","2.58701"
"0.11600","-0.01357","2.58700"
"0.11700","-0.01382","2.58695"
"0.11800","-0.01408","2.58688"
"0.11900","-0.01434","2.58679"
"0.12000","-0.01460","2.58668"
"0.12100","-0.01486","2.58655"
"0.12200","-0.01513","2.58641"
"0.12300","-0.01540","2.58626"
"0.12400","-0.01567","2.58610"
"0.12500","-0.01595","2.58594"
"0.12600","-0.01623","2.58577"
"0.12700","-0.01651","2.58561"
"0.12800","-0.01679","2.58545"
"0.12900","-0.01707","2.58532"
"0.13000","-0.01736","2.58521"
"0.13100","-0.01765","2.58512"
"0.13200","-0.01794","2.58507"
"0.13300","-0.01823","2.58503"
"0.13400","-0.01853","2.58503"
"0.13500","-0.01882","2.58504"
"0.13600","-0.01912","2.58506"
"0.13700","-0.01942","2.58511"
"0.13800","-0.01972","2.58516"
"0.13900","-0.02002","2.58521"
"0.14000","-0.02032","2.58527"
"0.14100","-0.02062","2.58534"
"0.14200","-0.02093","2.58540"
"0.14300","-0.02123","2.58548"
"0.14400","-0.02153","2.58558"
"0.14500","-0.02184","2.58569"
"0.14600","-0.02215","2.58583"
"0.14700","-0.02245","2.58599"
"0.14800","-0.02276","2.58618"
"0.14900","-0.02307","2.58639"
"0.15000","-0.02337","2.58663"
"0.15100","-0.02368","2.58689"
"0.15200","-0.02398","2.58716"
"0.15300","-0.02429","2.58743"
"0.15400","-0.02460","2.58772"
"0.15500","-0.02490","2.58801"
"0.15600","-0.02521","2.58831"
"0.15700","-0.02551","2.58861"
"0.15800","-0.02582","2.58892"
"0.15900","-0.02612","2.58923"
"0.16000","-0.02642","2.58955"
"0.16100","-0.02673","2.58987"
"0.16200","-0.02703","2.59020"
"0.16300","-0.02733","2.59055"
"0.16400","-0.02763","2.59092"
"0.16500","-0.02793","2.59133"
"0.16600","-0.02823","2.59177"
"0.16700","-0.02853","2.59225"
"0.16800","-0.02882","2.59277"
"0.16900","-0.02912","2.59333"
"0.17000","-0.02941","2.59395"
"0.17100","-0.02971","2.59460"
"0.17200","-0.03000","2.59529"
"0.17300","-0.03029","2.59602"
"0.17400","-0.03058","2.59676"
"0.17500","-0.03087","2.59753"
"0.17600","-0.03116","2.59832"
"0.17700","-0.03145","2.59912"
"0.17800","-0.03173","2.59994"
"0.17900","-0.03202","2.60075"
"0.18000","-0.03230","2.60154"
"0.18100","-0.03259","2.60232"
"0.18200","-0.03287","2.60307"
"0.18300","-0.03315","2.60382"
"0.18400","-0.03343","2.60454"
"0.18500","-0.03371","2.60527"
"0.18600","-0.03398","2.60599"
"0.18700","-0.03426","2.60673"
"0.18800","-0.03453","2.60747"
"0.18900","-0.03481","2.60821"
"0.19000","-0.03508","2.60894"
"0.19100","-0.03535","2.60967"
"0.19200","-0.03562","2.61040"
"0.19300","-0.03589","2.61112"
"0.19400","-0.03616","2.61185"
"0.19500","-0.03643","2.61257"
"0.19600","-0.03670","2.61329"
"0.19700","-0.03696","2.61402"
"0.19800","-0.03723","2.61475"
"0.19900","-0.03749","2.61548"
"0.20000","-0.03775","2.61619"
"0.20100","-0.03802","2.61689"
"0.20200","-0.03828","2.61756"
"0.20300","-0.03854","2.61820"
"0.20400","-0.03880","2.61882"
"0.20500","-0.03906","2.61942"
"0.20600","-0.03932","2.61999"
"0.20700","-0.03958","2.62053"
"0.20800","-0.03984","2.62105"
"0.20900","-0.04009","2.62152"
"0.21000","-0.04035","2.62197"
"0.21100","-0.04061","2.62240"
"0.21200","-0.04087","2.62279"
"0.21300","-0.04112","2.62317"
"0.21400","-0.04138","2.62353"
"0.21500","-0.04164","2.62386"
"0.21600","-0.04189","2.62418"
"0.21700","-0.04215","2.62448"
"0.21800","-0.04240","2.62477"
"0.21900","-0.04266","2.62503"
"0.22000","-0.04291","2.62527"
"0.22100","-0.04317","2.62547"
"0.22200","-0.04342","2.62565"
"0.22300","-0.04368","2.62579"
"0.22400","-0.04393","2.62589"
"0.22500","-0.04418","2.62595"
"0.22600","-0.04444","2.62597"
"0.22700","-0.04469","2.62598"
"0.22800","-0.04494","2.62597"
"0.22900","-0.04520","2.62595"
"0.23000","-0.04545","2.62593"
"0.23100","-0.04571","2.62590"
"0.23200","-0.04596","2.62585"
"0.23300","-0.04621","2.62581"
"0.23400","-0.04647","2.62575"
"0.23500","-0.04672","2.62569"
"0.23600","-0.04698","2.62561"
"0.23700","-0.04723","2.62549"
"0.23800","-0.04748","2.62535"
"0.23900","-0.04774","2.62517"
"0.24000","-0.04799","2.62497"
"0.24100","-0.04825","2.62476"
"0.24200","-0.04850","2.62456"
"0.24300","-0.04876","2.62439"
"0.24400","-0.04901","2.62425"
"0.24500","-0.04927","2.62416"
"0.24600","-0.04952","2.62413"
"0.24700","-0.04978","2.62416"
"0.24800","-0.05003","2.62426"
"0.24900","-0.05029","2.62444"
"0.25000","-0.05054","2.62471"
"0.25100","-0.05080","2.62506"
"0.25200","-0.05105","2.62549"
"0.25300","-0.05131","2.62600"
"0.25400","-0.05156","2.62659"
"0.25500","-0.05182","2.62726"
"0.25600","-0.05207","2.62800"
"0.25700","-0.05233","2.62881"
"0.25800","-0.05259","2.62969"
"0.25900","-0.05284","2.63062"
"0.26000","-0.05310","2.63161"
"0.26100","-0.05335","2.63263"
"0.26200","-0.05361","2.63368"
"0.26300","-0.05386","2.63473"
"0.26400","-0.05412","2.63578"
"0.26500","-0.05438","2.63681"
"0.26600","-0.05463","2.63781"
"0.26700","-0.05489","2.63877"
"0.26800","-0.05514","2.63971"
"0.26900","-0.05540","2.64060"
"0.27000","-0.05565","2.64144"
"0.27100","-0.05591","2.64223"
"0.27200","-0.05616","2.64297"
"0.27300","-0.05642","2.64364"
"0.27400","-0.05667","2.64425"
"0.27500","-0.05693","2.64479"
"0.27600","-0.05718","2.64528"
"0.27700","-0.05744","2.64569"
"0.27800","-0.05769","2.64603"
"0.27900","-0.05794","2.64631"
"0.28000","-0.05820","2.64653"
"0.28100","-0.05845","2.64670"
"0.28200","-0.05871","2.64682"
"0.28300","-0.05896","2.64692"
"0.28400","-0.05922","2.64699"
"0.28500","-0.05947","2.64705"
"0.28600","-0.05973","2.64710"
"0.28700","-0.05998","2.64714"
"0.28800","-0.06024","2.64719"
"0.28900","-0.06049","2.64724"
"0.29000","-0.06075","2.64730"
"0.29100","-0.06100","2.64736"
"0.29200","-0.06126","2.64741"
"0.29300","-0.06151","2.64746"
"0.29400","-0.06177","2.64750"
"0.29500","-0.06202","2.64753"
"0.29600","-0.06228","2.64756"
"0.29700","-0.06253","2.64759"
"0.29800","-0.06279","2.64762"
"0.29900","-0.06304","2.64765"
"0.30000","-0.06330","2.64770"
"0.30100","-0.06355","2.64776"
"0.30200","-0.06381","2.64783"
"0.30300","-0.06406","2.64793"
"0.30400","-0.06432","2.64805"
"0.30500","-0.06457","2.64818"
"0.30600","-0.06483","2.64831"
"0.30700","-0.06508","2.64843"
"0.30800","-0.06534","2.64853"
"0.30900","-0.06560","2.64862"
"0.31000","-0.06585","2.64868"
"0.31100","-0.06611","2.64873"
"0.31200","-0.06636","2.64876"
"0.31300","-0.06662","2.64878"
"0.31400","-0.06687","2.64878"
"0.31500","-0.06713","2.64878"
"0.31600","-0.06738","2.64876"
"0.31700","-0.06764","2.64873"
"0.31800","-0.06790","2.64868"
"0.31900","-0.06815","2.64860"
"0.32000","-0.06841","2.64848"
"0.32100","-0.06866","2.64834"
"0.32200","-0.06892","2.64817"
"0.32300","-0.06917","2.64798"
"0.32400","-0.06943","2.64777"
"0.32500","-0.06968","2.64757"
"0.32600","-0.06994","2.64736"
"0.32700","-0.07019","2.64717"
"0.32800","-0.07045","2.64697"
"0.32900","-0.07071","2.64677"
"0.33000","-0.07096","2.64657"
"0.33100","-0.07122","2.64637"
"0.33200","-0.07147","2.64618"
"0.33300","-0.07173","2.64602"
"0.33400","-0.07198","2.64588"
"0.33500","-0.07224","2.64579"
"0.33600","-0.07249","2.64575"
"0.33700","-0.07274","2.64577"
"0.33800","-0.07300","2.64584"
"0.33900","-0.07325","2.64598"
"0.34000","-0.07350","2.64618"
"0.34100","-0.07376","2.64645"
"0.34200","-0.07401","2.64678"
"0.34300","-0.07426","2.64718"
"0.34400","-0.07452","2.64765"
"0.34500","-0.07477","2.64819"
"0.34600","-0.07502","2.64879"
"0.34700","-0.07527","2.64944"
"0.34800","-0.07553","2.65014"
"0.34900","-0.07578","2.65086"
"0.35000","-0.07603","2.65161"
"0.35100","-0.07628","2.65236"
"0.35200","-0.07654","2.65313"
"0.35300","-0.07679","2.65390"
"0.35400","-0.07704","2.65467"
"0.35500","-0.07729","2.65544"
"0.35600","-0.07755","2.65620"
"0.35700","-0.07780","2.65695"
"0.35800","-0.07805","2.65770"
"0.35900","-0.07830","2.65842"
"0.36000","-0.07855","2.65912"
"0.36100","-0.07881","2.65977"
"0.36200","-0.07906","2.66035"
"0.36300","-0.07931","2.66085"
"0.36400","-0.07956","2.66126"
"0.36500","-0.07982","2.66158"
"0.36600","-0.08007","2.66181"
"0.36700","-0.08032","2.66195"
"0.36800","-0.08057","2.66200"
"0.36900","-0.08082","2.66196"
"0.37000","-0.08108","2.66183"
"0.37100","-0.08133","2.66162"
"0.37200","-0.08158","2.66133"
"0.37300","-0.08183","2.66098"
"0.37400","-0.08209","2.66059"
"0.37500","-0.08234","2.66016"
"0.37600","-0.08259","2.65971"
"0.37700","-0.08284","2.65925"
"0.37800","-0.08310","2.65878"
"0.37900","-0.08335","2.65831"
"0.38000","-0.08360","2.65783"
"0.38100","-0.08385","2.65735"
"0.38200","-0.08411","2.65687"
"0.38300","-0.08436","2.65639"
"0.38400","-0.08461","2.65592"
"0.38500","-0.08487","2.65546"
"0.38600","-0.08512","2.65502"
"0.38700","-0.08537","2.65461"
"0.38800","-0.08563","2.65421"
"0.38900","-0.08588","2.65385"
"0.39000","-0.08613","2.65350"
"0.39100","-0.08639","2.65317"
"0.39200","-0.08664","2.65286"
"0.39300","-0.08689","2.65255"
"0.39400","-0.08715","2.65225"
"0.39500","-0.08740","2.65196"
"0.39600","-0.08766","2.65169"
"0.39700","-0.08791","2.65142"
"0.39800","-0.08816","2.65117"
"0.39900","-0.08842","2.65093"
"0.40000","-0.08867","2.65069"
"0.40100","-0.08892","2.65046"
"0.40200","-0.08918","2.65023"
"0.40300","-0.08943","2.64999"
"0.40400","-0.08968","2.64972"
"0.40500","-0.08994","2.64942"
"0.40600","-0.09019","2.64910"
"0.40700","-0.09044","2.64876"
"0.40800","-0.09069","2.64840"
"0.40900","-0.09095","2.64803"
"0.41000","-0.09120","2.64766"
"0.41100","-0.09145","2.64728"
"0.41200","-0.09170","2.64691"
"0.41300","-0.09195","2.64654"
"0.41400","-0.09221","2.64617"
"0.41500","-0.09246","2.64582"
"0.41600","-0.09271","2.64548"
"0.41700","-0.09296","2.64517"
"0.41800","-0.09321","2.64490"
"0.41900","-0.09346","2.64466"
"0.42000","-0.09371","2.64445"
"0.42100","-0.09396","2.64427"
"0.42200","-0.09421","2.64410"
"0.42300","-0.09446","2.64396"
"0.42400","-0.09472","2.64384"
"0.42500","-0.09497","2.64375"
"0.42600","-0.09522","2.64368"
"0.42700","-0.09547","2.64365"
"0.42800","-0.09572","2.64365"
"0.42900","-0.09597","2.64368"
"0.43000","-0.09622","2.64374"
"0.43100","-0.09647","2.64381"
"0.43200","-0.09672","2.64387"
"0.43300","-0.09697","2.64393"
"0.43400","-0.09722","2.64398"
"0.43500","-0.09748","2.64403"
"0.43600","-0.09773","2.64407"
"0.43700","-0.09798","2.64412"
"0.43800","-0.09823","2.64417"
"0.43900","-0.09848","2.64422"
"0.44000","-0.09874","2.64429"
"0.44100","-0.09899","2.64436"
"0.44200","-0.09924","2.64444"
"0.44300","-0.09950","2.64452"
"0.44400","-0.09975","2.64461"
"0.44500","-0.10000","2.64470"
"0.44600","-0.10026","2.64477"
"0.44700","-0.10051","2.64483"
"0.44800","-0.10076","2.64487"
"0.44900","-0.10102","2.64490"
"0.45000","-0.10127","2.64493"
"0.45100","-0.10152","2.64497"
"0.45200","-0.10178","2.64504"
"0.45300","-0.10203","2.64512"
"0.45400","-0.10229","2.64523"
"0.45500","-0.10254","2.64537"
"0.45600","-0.10280","2.64554"
"0.45700","-0.10305","2.64573"
"0.45800","-0.10331","2.64596"
"0.45900","-0.10356","2.64622"
"0.46000","-0.10382","2.64651"
"0.46100","-0.10407","2.64683"
"0.46200","-0.10433","2.64718"
"0.46300","-0.10458","2.64756"
"0.46400","-0.10484","2.64795"
"0.46500","-0.10510","2.64837"
"0.46600","-0.10535","2.64879"
"0.46700","-0.10561","2.64922"
"0.46800","-0.10586","2.64965"
"0.46900","-0.10612","2.65009"
"0.47000","-0.10637","2.65054"
"0.47100","-0.10663","2.65099"
"0.47200","-0.10689","2.65146"
"0.47300","-0.10714","2.65194"
"0.47400","-0.10740","2.65243"
"0.47500","-0.10765","2.65291"
"0.47600","-0.10791","2.65340"
"0.47700","-0.10817","2.65387"
"0.47800","-0.10842","2.65432"
"0.47900","-0.10868","2.65476"
"0.48000","-0.10893","2.65517"
"0.48100","-0.10919","2.65556"
"0.48200","-0.10944","2.65593"
"0.48300","-0.10970","2.65626"
"0.48400","-0.10996","2.65655"
"0.48500","-0.11021","2.65678"
"0.48600","-0.11047","2.65695"
"0.48700","-0.11072","2.65705"
"0.48800","-0.11097","2.65706"
"0.48900","-0.11123","2.65699"
"0.49000","-0.11148","2.65683"
"0.49100","-0.11174","2.65658"
"0.49200","-0.11199","2.65624"
"0.49300","-0.11225","2.65584"
"0.49400","-0.11250","2.65538"
"0.49500","-0.11275","2.65487"
"0.49600","-0.11301","2.65433"
"0.49700","-0.11326","2.65376"
"0.49800","-0.11351","2.65316"
"0.49900","-0.11377","2.65254"
"0.50000","-0.11402","2.65192"
"0.50100","-0.11427","2.65129"
"0.50200","-0.11453","2.65068"
"0.50300","-0.11478","2.65008"
"0.50400","-0.11503","2.64951"
"0.50500","-0.11529","2.64897"
"0.50600","-0.11554","2.64846"
"0.50700","-0.11579","2.64797"
"0.50800","-0.11605","2.64752"
"0.50900","-0.11630","2.64708"
"0.51000","-0.11655","2.64667"
"0.51100","-0.11681","2.64628"
"0.51200","-0.11706","2.64591"
"0.51300","-0.11732","2.64556"
"0.51400","-0.11757","2.64525"
"0.51500","-0.11782","2.64498"
"0.51600","-0.11808","2.64475"
"0.51700","-0.11833","2.64456"
"0.51800","-0.11859","2.64443"
"0.51900","-0.11884","2.64433"
"0.52000","-0.11910","2.64428"
"0.52100","-0.11935","2.64426"
"0.52200","-0.11960","2.64428"
"0.52300","-0.11986","2.64433"
"0.52400","-0.12011","2.64440"
"0.52500","-0.12037","2.64450"
"0.52600","-0.12062","2.64462"
"0.52700","-0.12088","2.64476"
"0.52800","-0.12113","2.64492"
"0.52900","-0.12139","2.64508"
"0.53000","-0.12164","2.64523"
"0.53100","-0.12190","2.64536"
"0.53200","-0.12216","2.64548"
"0.53300","-0.12241","2.64558"
"0.53400","-0.12267","2.64568"
"0.53500","-0.12292","2.64578"
"0.53600","-0.12318","2.64590"
"0.53700","-0.12343","2.64603"
"0.53800","-0.12369","2.64617"
"0.53900","-0.12394","2.64633"
"0.54000","-0.12420","2.64652"
"0.54100","-0.12445","2.64674"
"0.54200","-0.12471","2.64700"
"0.54300","-0.12496","2.64728"
"0.54400","-0.12522","2.64759"
"0.54500","-0.12547","2.64792"
"0.54600","-0.12573","2.64828"
"0.54700","-0.12598","2.64866"
"0.54800","-0.12624","2.64907"
"0.54900","-0.12649","2.64950"
"0.55000","-0.12675","2.64996"
"0.55100","-0.12700","2.65044"
"0.55200","-0.12726","2.65095"
"0.55300","-0.12751","2.65149"
"0.55400","-0.12777","2.65205"
"0.55500","-0.12802","2.65263"
"0.55600","-0.12828","2.65321"
"0.55700","-0.12853","2.65379"
"0.55800","-0.12878","2.65435"
"0.55900","-0.12904","2.65489"
"0.56000","-0.12929","2.65539"
"0.56100","-0.12954","2.65585"
"0.56200","-0.12980","2.65626"
"0.56300","-0.13005","2.65663"
"0.56400","-0.13030","2.65697"
"0.56500","-0.13056","2.65729"
"0.56600","-0.13081","2.65759"
"0.56700","-0.13106","2.65787"
"0.56800","-0.13131","2.65812"
"0.56900","-0.13157","2.65836"
"0.57000","-0.13182","2.65857"
"0.57100","-0.13207","2.65875"
"0.57200","-0.13232","2.65889"
"0.57300","-0.13257","2.65899"
"0.57400","-0.13282","2.65904"
"0.57500","-0.13307","2.65903"
"0.57600","-0.13332","2.65897"
"0.57700","-0.13358","2.65887"
"0.57800","-0.13383","2.65873"
"0.57900","-0.13408","2.65856"
"0.58000","-0.13433","2.65836"
"0.58100","-0.13458","2.65815"
"0.58200","-0.13483","2.65793"
"0.58300","-0.13508","2.65771"
"0.58400","-0.13533","2.65750"
"0.58500","-0.13559","2.65730"
"0.58600","-0.13584","2.65712"
"0.58700","-0.13609","2.65695"
"0.58800","-0.13634","2.65680"
"0.58900","-0.13659","2.65666"
"0.59000","-0.13685","2.65653"
"0.59100","-0.13710","2.65644"
"0.59200","-0.13735","2.65636"
"0.59300","-0.13761","2.65633"
"0.59400","-0.13786","2.65632"
"0.59500","-0.13811","2.65636"
"0.59600","-0.13837","2.65646"
"0.59700","-0.13862","2.65660"
"0.59800","-0.13888","2.65679"
"0.59900","-0.13913","2.65703"
"0.60000","-0.13939","2.65731"
"0.60100","-0.13964","2.65764"
"0.60200","-0.13990","2.65801"
"0.60300","-0.14015","2.65843"
"0.60400","-0.14041","2.65889"
"0.60500","-0.14066","2.65942"
"0.60600","-0.14092","2.66000"
"0.60700","-0.14118","2.66064"
"0.60800","-0.14143","2.66135"
"0.60900","-0.14169","2.66213"
"0.61000","-0.14195","2.66296"
"0.61100","-0.14221","2.66385"
"0.61200","-0.14246","2.66479"
"0.61300","-0.14272","2.66578"
"0.61400","-0.14298","2.66681"
"0.61500","-0.14324","2.66787"
"0.61600","-0.14349","2.66896"
"0.61700","-0.14375","2.67009"
"0.61800","-0.14401","2.67124"
"0.61900","-0.14427","2.67242"
"0.62000","-0.14453","2.67364"
"0.62100","-0.14479","2.67489"
"0.62200","-0.14504","2.67617"
"0.62300","-0.14530","2.67746"
"0.62400","-0.14556","2.67875"
"0.62500","-0.14582","2.68004"
"0.62600","-0.14608","2.68131"
"0.62700","-0.14634","2.68254"
"0.62800","-0.14659","2.68372"
"0.62900","-0.14685","2.68485"
"0.63000","-0.14711","2.68591"
"0.63100","-0.14737","2.68690"
"0.63200","-0.14763","2.68782"
"0.63300","-0.14789","2.68866"
"0.63400","-0.14814","2.68943"
"0.63500","-0.14840","2.69010"
"0.63600","-0.14866","2.69069"
"0.63700","-0.14892","2.69117"
"0.63800","-0.14917","2.69157"
"0.63900","-0.14943","2.69187"
"0.64000","-0.14969","2.69209"
"0.64100","-0.14995","2.69222"
"0.64200","-0.15020","2.69227"
"0.64300","-0.15046","2.69224"
"0.64400","-0.15071","2.69214"
"0.64500","-0.15097","2.69198"
"0.64600","-0.15123","2.69176"
"0.64700","-0.15148","2.69148"
"0.64800","-0.15174","2.69116"
"0.64900","-0.15199","2.69078"
"0.65000","-0.15225","2.69036"
"0.65100","-0.15250","2.68990"
"0.65200","-0.15276","2.68941"
"0.65300","-0.15301","2.68890"
"0.65400","-0.15327","2.68836"
"0.65500","-0.15352","2.68779"
"0.65600","-0.15378","2.68719"
"0.65700","-0.15403","2.68655"
"0.65800","-0.15429","2.68587"
"0.65900","-0.15454","2.68515"
"0.66000","-0.15479","2.68440"
"0.66100","-0.15505","2.68364"
"0.66200","-0.15530","2.68287"
"0.66300","-0.15555","2.68211"
"0.66400","-0.15581","2.68135"
"0.66500","-0.15606","2.68060"
"0.66600","-0.15632","2.67985"
"0.66700","-0.15657","2.67911"
"0.66800","-0.15682","2.67837"
"0.66900","-0.15708","2.67764"
"0.67000","-0.15733","2.67691"
"0.67100","-0.15759","2.67619"
"0.67200","-0.15784","2.67548"
"0.67300","-0.15809","2.67478"
"0.67400","-0.15835","2.67409"
"0.67500","-0.15860","2.67343"
"0.67600","-0.15886","2.67280"
"0.67700","-0.15911","2.67221"
"0.67800","-0.15937","2.67168"
"0.67900","-0.15962","2.67121"
"0.68000","-0.15988","2.67079"
"0.68100","-0.16013","2.67045"
"0.68200","-0.16039","2.67018"
"0.68300","-0.16064","2.66999"
"0.68400","-0.16090","2.66986"
"0.68500","-0.16115","2.66981"
"0.68600","-0.16141","2.66982"
"0.68700","-0.16166","2.66989"
"0.68800","-0.16192","2.67002"
"0.68900","-0.16217","2.67018"
"0.69000","-0.16243","2.67039"
"0.69100","-0.16269","2.67064"
"0.69200","-0.16294","2.67092"
"0.69300","-0.16320","2.67123"
"0.69400","-0.16345","2.67156"
"0.69500","-0.16371","2.67189"
"0.69600","-0.16397","2.67223"
"0.69700","-0.16422","2.67257"
"0.69800","-0.16448","2.67290"
"0.69900","-0.16473","2.67323"
"0.70000","-0.16499","2.67354"
"0.70100","-0.16524","2.67383"
"0.70200","-0.16550","2.67410"
"0.70300","-0.16575","2.67434"
"0.70400","-0.16601","2.67457"
"0.70500","-0.16626","2.67477"
"0.70600","-0.16652","2.67496"
"0.70700","-0.16677","2.67514"
"0.70800","-0.16702","2.67531"
"0.70900","-0.16728","2.67547"
"0.71000","-0.16753","2.67562"
"0.71100","-0.16778","2.67576"
"0.71200","-0.16803","2.67589"
"0.71300","-0.16829","2.67599"
"0.71400","-0.16854","2.67607"
"0.71500","-0.16879","2.67613"
"0.71600","-0.16904","2.67617"
"0.71700","-0.16929","2.67620"
"0.71800","-0.16954","2.67622"
"0.71900","-0.16980","2.67623"
"0.72000","-0.17005","2.67622"
"0.72100","-0.17030","2.67619"
"0.72200","-0.17055","2.67614"
"0.72300","-0.17080","2.67605"
"0.72400","-0.17105","2.67593"
"0.72500","-0.17130","2.67579"
"0.72600","-0.17155","2.67560"
"0.72700","-0.17180","2.67539"
"0.72800","-0.17205","2.67514"
"0.72900","-0.17230","2.67485"
"0.73000","-0.17254","2.67454"
"0.73100","-0.17279","2.67419"
"0.73200","-0.17304","2.67380"
"0.73300","-0.17329","2.67339"
"0.73400","-0.17355","2.67297"
"0.73500","-0.17380","2.67252"
"0.73600","-0.17405","2.67206"
"0.73700","-0.17430","2.67158"
"0.73800","-0.17455","2.67109"
"0.73900","-0.17480","2.67058"
"0.74000","-0.17505","2.67006"
"0.74100","-0.17530","2.66953"
"0.74200","-0.17555","2.66900"
"0.74300","-0.17580","2.66847"
"0.74400","-0.17606","2.66795"
"0.74500","-0.17631","2.66746"
"0.74600","-0.17656","2.66700"
"0.74700","-0.17681","2.66659"
"0.74800","-0.17706","2.66622"
"0.74900","-0.17732","2.66593"
"0.75000","-0.17757","2.66570"
"0.75100","-0.17782","2.66554"
"0.75200","-0.17807","2.66544"
"0.75300","-0.17833","2.66539"
"0.75400","-0.17858","2.66539"
"0.75500","-0.17883","2.66541"
"0.75600","-0.17909","2.66546"
"0.75700","-0.17934","2.66553"
"0.75800","-0.17959","2.66562"
"0.75900","-0.17985","2.66573"
"0.76000","-0.18010","2.66587"
"0.76100","-0.18035","2.66603"
"0.76200","-0.18061","2.66621"
"0.76300","-0.18086","2.66641"
"0.76400","-0.18112","2.66665"
"0.76500","-0.18137","2.66693"
"0.76600","-0.18163","2.66725"
"0.76700","-0.18188","2.66761"
"0.76800","-0.18213","2.66802"
"0.76900","-0.18239","2.66848"
"0.77000","-0.18264","2.66898"
"0.77100","-0.18290","2.66954"
"0.77200","-0.18315","2.67015"
"0.77300","-0.18341","2.67080"
"0.77400","-0.18366","2.67151"
"0.77500","-0.18392","2.67225"
