Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","2.57282"
"0.00100","0.00000","2.57288"
"0.00200","0.00000","2.57295"
"0.00300","0.00000","2.57302"
"0.00400","0.00000","2.57309"
"0.00500","0.00000","2.57316"
"0.00600","0.00000","2.57322"
"0.00700","0.00000","2.57329"
"0.00800","0.00000","2.57336"
"0.00900","0.00000","2.57342"
"0.01000","0.00000","2.57348"
"0.01100","0.00000","2.57350"
"0.01200","0.00000","2.57347"
"0.01300","0.00000","2.57334"
"0.01400","0.00000","2.57308"
"0.01500","-0.00001","2.57262"
"0.01600","-0.00001","2.57191"
"0.01700","-0.00001","2.57089"
"0.01800","-0.00002","2.56950"
"0.01900","-0.00002","2.56765"
"0.02000","-0.00003","2.56526"
"0.02100","-0.00003","2.56227"
"0.02200","-0.00004","2.55866"
"0.02300","-0.00005","2.55441"
"0.02400","-0.00007","2.54956"
"0.02500","-0.00008","2.54414"
"0.02600","-0.00009","2.53820"
"0.02700","-0.00011","2.53182"
"0.02800","-0.00013","2.52505"
"0.02900","-0.00015","2.51796"
"0.03000","-0.00018","2.51063"
"0.03100","-0.00021","2.50309"
"0.03200","-0.00024","2.49541"
"0.03300","-0.00027","2.48763"
"0.03400","-0.00031","2.47978"
"0.03500","-0.00035","2.47191"
"0.03600","-0.00040","2.46403"
"0.03700","-0.00045","2.45619"
"0.03800","-0.00050","2.44840"
"0.03900","-0.00056","2.44069"
"0.04000","-0.00062","2.43308"
"0.04100","-0.00068","2.42558"
"0.04200","-0.00076","2.41823"
"0.04300","-0.00083","2.41105"
"0.04400","-0.00092","2.40405"
"0.04500","-0.00100","2.39727"
"0.04600","-0.00110","2.39071"
"0.04700","-0.00120","2.38439"
"0.04800","-0.00130","2.37833"
"0.04900","-0.00141","2.37253"
"0.05000","-0.00153","2.36700"
"0.05100","-0.00165","2.36177"
"0.05200","-0.00178","2.35685"
"0.05300","-0.00192","2.35227"
"0.05400","-0.00206","2.34804"
"0.05500","-0.00221","2.34416"
"0.05600","-0.00236","2.34061"
"0.05700","-0.00252","2.33737"
"0.05800","-0.00268","2.33444"
"0.05900","-0.00285","2.33179"
"0.06000","-0.00302","2.32942"
"0.06100","-0.00320","2.32731"
"0.06200","-0.00338","2.32547"
"0.06300","-0.00356","2.32387"
"0.06400","-0.00374","2.32252"
"0.06500","-0.00392","2.32140"
"0.06600","-0.00411","2.32047"
"0.06700","-0.00430","2.31973"
"0.06800","-0.00448","2.31915"
"0.06900","-0.00467","2.31872"
"0.07000","-0.00486","2.31843"
"0.07100","-0.00505","2.31827"
"0.07200","-0.00524","2.31823"
"0.07300","-0.00543","2.31831"
"0.07400","-0.00562","2.31850"
"0.07500","-0.00580","2.31877"
"0.07600","-0.00599","2.31912"
"0.07700","-0.00618","2.31952"
"0.07800","-0.00636","2.31998"
"0.07900","-0.00655","2.32048"
"0.08000","-0.00673","2.32102"
"0.08100","-0.00692","2.32158"
"0.08200","-0.00710","2.32216"
"0.08300","-0.00728","2.32273"
"0.08400","-0.00746","2.32328"
"0.08500","-0.00765","2.32381"
"0.08600","-0.00783","2.32431"
"0.08700","-0.00801","2.32477"
"0.08800","-0.00820","2.32520"
"0.08900","-0.00838","2.32561"
"0.09000","-0.00856","2.32599"
"0.09100","-0.00875","2.32636"
"0.09200","-0.00894","2.32672"
"0.09300","-0.00912","2.32706"
"0.09400","-0.00931","2.32738"
"0.09500","-0.00950","2.32766"
"0.09600","-0.00969","2.32790"
"0.09700","-0.00988","2.32809"
"0.09800","-0.01008","2.32823"
"0.09900","-0.01027","2.32834"
"0.10000","-0.01047","2.32840"
"0.10100","-0.01067","2.32844"
"0.10200","-0.01087","2.32845"
"0.10300","-0.01108","2.32842"
"0.10400","-0.01128","2.32835"
"0.10500","-0.01149","2.32824"
"0.10600","-0.01171","2.32809"
"0.10700","-0.01192","2.32790"
"0.10800","-0.01214","2.32766"
"0.10900","-0.01236","2.32739"
"0.11000","-0.01259","2.32709"
"0.11100","-0.01282","2.32674"
"0.11200","-0.01305","2.32636"
"0.11300","-0.01328","2.32594"
"0.11400","-0.01352","2.32549"
"0.11500","-0.01376","2.32501"
"0.11600","-0.01400","2.32449"
"0.11700","-0.01424","2.32395"
"0.11800","-0.01449","2.32338"
"0.11900","-0.01474","2.32278"
"0.12000","-0.01500","2.32215"
"0.12100","-0.01526","2.32150"
"0.12200","-0.01552","2.32081"
"0.12300","-0.01578","2.32008"
"0.12400","-0.01604","2.31930"
"0.12500","-0.01631","2.31848"
"0.12600","-0.01658","2.31760"
"0.12700","-0.01685","2.31667"
"0.12800","-0.01713","2.31570"
"0.12900","-0.01741","2.31467"
"0.13000","-0.01768","2.31360"
"0.13100","-0.01796","2.31248"
"0.13200","-0.01825","2.31131"
"0.13300","-0.01853","2.31009"
"0.13400","-0.01882","2.30881"
"0.13500","-0.01910","2.30750"
"0.13600","-0.01939","2.30615"
"0.13700","-0.01968","2.30477"
"0.13800","-0.01997","2.30335"
"0.13900","-0.02026","2.30190"
"0.14000","-0.02056","2.30041"
"0.14100","-0.02085","2.29890"
"0.14200","-0.02114","2.29738"
"0.14300","-0.02144","2.29585"
"0.14400","-0.02173","2.29431"
"0.14500","-0.02203","2.29278"
"0.14600","-0.02233","2.29124"
"0.14700","-0.02262","2.28972"
"0.14800","-0.02292","2.28821"
"0.14900","-0.02322","2.28673"
"0.15000","-0.02352","2.28526"
"0.15100","-0.02382","2.28382"
"0.15200","-0.02411","2.28239"
"0.15300","-0.02441","2.28097"
"0.15400","-0.02471","2.27955"
"0.15500","-0.02501","2.27815"
"0.15600","-0.02531","2.27675"
"0.15700","-0.02561","2.27536"
"0.15800","-0.02590","2.27399"
"0.15900","-0.02620","2.27264"
"0.16000","-0.02650","2.27131"
"0.16100","-0.02680","2.27000"
"0.16200","-0.02709","2.26870"
"0.16300","-0.02739","2.26743"
"0.16400","-0.02769","2.26617"
"0.16500","-0.02798","2.26495"
"0.16600","-0.02828","2.26376"
"0.16700","-0.02857","2.26258"
"0.16800","-0.02886","2.26143"
"0.16900","-0.02916","2.26029"
"0.17000","-0.02945","2.25916"
"0.17100","-0.02974","2.25804"
"0.17200","-0.03003","2.25695"
"0.17300","-0.03032","2.25588"
"0.17400","-0.03061","2.25484"
"0.17500","-0.03090","2.25383"
"0.17600","-0.03119","2.25285"
"0.17700","-0.03148","2.25190"
"0.17800","-0.03176","2.25098"
"0.17900","-0.03205","2.25008"
"0.18000","-0.03233","2.24921"
"0.18100","-0.03262","2.24836"
"0.18200","-0.03290","2.24753"
"0.18300","-0.03318","2.24672"
"0.18400","-0.03347","2.24595"
"0.18500","-0.03375","2.24521"
"0.18600","-0.03403","2.24450"
"0.18700","-0.03431","2.24381"
"0.18800","-0.03459","2.24315"
"0.18900","-0.03487","2.24250"
"0.19000","-0.03514","2.24189"
"0.19100","-0.03542","2.24130"
"0.19200","-0.03570","2.24073"
"0.19300","-0.03597","2.24019"
"0.19400","-0.03625","2.23967"
"0.19500","-0.03652","2.23918"
"0.19600","-0.03679","2.23874"
"0.19700","-0.03707","2.23834"
"0.19800","-0.03734","2.23800"
"0.19900","-0.03761","2.23772"
"0.20000","-0.03788","2.23750"
"0.20100","-0.03814","2.23733"
"0.20200","-0.03841","2.23721"
"0.20300","-0.03868","2.23715"
"0.20400","-0.03895","2.23714"
"0.20500","-0.03921","2.23719"
"0.20600","-0.03948","2.23728"
"0.20700","-0.03974","2.23743"
"0.20800","-0.04000","2.23761"
"0.20900","-0.04027","2.23784"
"0.21000","-0.04053","2.23811"
"0.21100","-0.04079","2.23842"
"0.21200","-0.04105","2.23877"
"0.21300","-0.04131","2.23916"
"0.21400","-0.04157","2.23959"
"0.21500","-0.04183","2.24006"
"0.21600","-0.04209","2.24056"
"0.21700","-0.04235","2.24109"
"0.21800","-0.04261","2.24164"
"0.21900","-0.04287","2.24220"
"0.22000","-0.04312","2.24278"
"0.22100","-0.04338","2.24336"
"0.22200","-0.04364","2.24395"
"0.22300","-0.04389","2.24451"
"0.22400","-0.04415","2.24507"
"0.22500","-0.04441","2.24560"
"0.22600","-0.04466","2.24612"
"0.22700","-0.04492","2.24662"
"0.22800","-0.04518","2.24710"
"0.22900","-0.04543","2.24756"
"0.23000","-0.04569","2.24801"
"0.23100","-0.04594","2.24843"
"0.23200","-0.04620","2.24883"
"0.23300","-0.04646","2.24920"
"0.23400","-0.04671","2.24954"
"0.23500","-0.04697","2.24984"
"0.23600","-0.04722","2.25011"
"0.23700","-0.04748","2.25034"
"0.23800","-0.04773","2.25054"
"0.23900","-0.04799","2.25069"
"0.24000","-0.04824","2.25081"
"0.24100","-0.04850","2.25088"
"0.24200","-0.04875","2.25092"
"0.24300","-0.04901","2.25093"
"0.24400","-0.04927","2.25089"
"0.24500","-0.04952","2.25083"
"0.24600","-0.04978","2.25076"
"0.24700","-0.05003","2.25067"
"0.24800","-0.05029","2.25058"
"0.24900","-0.05054","2.25047"
"0.25000","-0.05080","2.25036"
"0.25100","-0.05105","2.25022"
"0.25200","-0.05131","2.25006"
"0.25300","-0.05156","2.24986"
"0.25400","-0.05182","2.24964"
"0.25500","-0.05207","2.24938"
"0.25600","-0.05233","2.24908"
"0.25700","-0.05258","2.24876"
"0.25800","-0.05284","2.24841"
"0.25900","-0.05309","2.24803"
"0.26000","-0.05335","2.24763"
"0.26100","-0.05360","2.24721"
"0.26200","-0.05385","2.24677"
"0.26300","-0.05411","2.24632"
"0.26400","-0.05436","2.24586"
"0.26500","-0.05462","2.24540"
"0.26600","-0.05487","2.24494"
"0.26700","-0.05512","2.24448"
"0.26800","-0.05538","2.24402"
"0.26900","-0.05563","2.24355"
"0.27000","-0.05588","2.24308"
"0.27100","-0.05614","2.24261"
"0.27200","-0.05639","2.24212"
"0.27300","-0.05664","2.24164"
"0.27400","-0.05689","2.24116"
"0.27500","-0.05715","2.24069"
"0.27600","-0.05740","2.24023"
"0.27700","-0.05765","2.23979"
"0.27800","-0.05790","2.23937"
"0.27900","-0.05815","2.23897"
"0.28000","-0.05840","2.23857"
"0.28100","-0.05865","2.23819"
"0.28200","-0.05890","2.23783"
"0.28300","-0.05915","2.23750"
"0.28400","-0.05940","2.23719"
"0.28500","-0.05965","2.23691"
"0.28600","-0.05990","2.23666"
"0.28700","-0.06015","2.23644"
"0.28800","-0.06039","2.23625"
"0.28900","-0.06064","2.23609"
"0.29000","-0.06089","2.23597"
"0.29100","-0.06114","2.23589"
"0.29200","-0.06139","2.23585"
"0.29300","-0.06164","2.23584"
"0.29400","-0.06189","2.23587"
"0.29500","-0.06214","2.23593"
"0.29600","-0.06238","2.23602"
"0.29700","-0.06263","2.23613"
"0.29800","-0.06288","2.23627"
"0.29900","-0.06313","2.23644"
"0.30000","-0.06338","2.23663"
"0.30100","-0.06363","2.23685"
"0.30200","-0.06388","2.23709"
"0.30300","-0.06413","2.23737"
"0.30400","-0.06439","2.23768"
"0.30500","-0.06464","2.23801"
"0.30600","-0.06489","2.23836"
"0.30700","-0.06514","2.23872"
"0.30800","-0.06539","2.23911"
"0.30900","-0.06564","2.23953"
"0.31000","-0.06590","2.23999"
"0.31100","-0.06615","2.24048"
"0.31200","-0.06640","2.24101"
"0.31300","-0.06666","2.24157"
"0.31400","-0.06691","2.24216"
"0.31500","-0.06716","2.24278"
"0.31600","-0.06742","2.24344"
"0.31700","-0.06767","2.24416"
"0.31800","-0.06793","2.24493"
"0.31900","-0.06818","2.24576"
"0.32000","-0.06844","2.24665"
"0.32100","-0.06869","2.24758"
"0.32200","-0.06895","2.24856"
"0.32300","-0.06920","2.24958"
"0.32400","-0.06946","2.25066"
"0.32500","-0.06972","2.25178"
"0.32600","-0.06997","2.25295"
"0.32700","-0.07023","2.25419"
"0.32800","-0.07049","2.25548"
"0.32900","-0.07074","2.25683"
"0.33000","-0.07100","2.25823"
"0.33100","-0.07126","2.25968"
"0.33200","-0.07151","2.26118"
"0.33300","-0.07177","2.26272"
"0.33400","-0.07203","2.26431"
"0.33500","-0.07229","2.26593"
"0.33600","-0.07255","2.26759"
"0.33700","-0.07280","2.26928"
"0.33800","-0.07306","2.27099"
"0.33900","-0.07332","2.27272"
"0.34000","-0.07358","2.27445"
"0.34100","-0.07383","2.27617"
"0.34200","-0.07409","2.27789"
"0.34300","-0.07435","2.27961"
"0.34400","-0.07461","2.28131"
"0.34500","-0.07486","2.28301"
"0.34600","-0.07512","2.28469"
"0.34700","-0.07538","2.28635"
"0.34800","-0.07563","2.28798"
"0.34900","-0.07589","2.28958"
"0.35000","-0.07615","2.29113"
"0.35100","-0.07640","2.29265"
"0.35200","-0.07666","2.29413"
"0.35300","-0.07691","2.29558"
"0.35400","-0.07717","2.29699"
"0.35500","-0.07743","2.29838"
"0.35600","-0.07768","2.29974"
"0.35700","-0.07794","2.30108"
"0.35800","-0.07819","2.30241"
"0.35900","-0.07845","2.30372"
"0.36000","-0.07870","2.30502"
"0.36100","-0.07896","2.30629"
"0.36200","-0.07921","2.30753"
"0.36300","-0.07947","2.30873"
"0.36400","-0.07972","2.30988"
"0.36500","-0.07998","2.31100"
"0.36600","-0.08023","2.31208"
"0.36700","-0.08048","2.31312"
"0.36800","-0.08074","2.31412"
"0.36900","-0.08099","2.31510"
"0.37000","-0.08125","2.31604"
"0.37100","-0.08150","2.31695"
"0.37200","-0.08176","2.31782"
"0.37300","-0.08201","2.31864"
"0.37400","-0.08226","2.31942"
"0.37500","-0.08252","2.32016"
"0.37600","-0.08277","2.32088"
"0.37700","-0.08303","2.32157"
"0.37800","-0.08328","2.32225"
"0.37900","-0.08354","2.32290"
"0.38000","-0.08379","2.32353"
"0.38100","-0.08405","2.32412"
"0.38200","-0.08431","2.32467"
"0.38300","-0.08456","2.32518"
"0.38400","-0.08482","2.32563"
"0.38500","-0.08507","2.32603"
"0.38600","-0.08533","2.32637"
"0.38700","-0.08558","2.32665"
"0.38800","-0.08584","2.32688"
"0.38900","-0.08610","2.32706"
"0.39000","-0.08635","2.32719"
"0.39100","-0.08661","2.32727"
"0.39200","-0.08687","2.32730"
"0.39300","-0.08712","2.32729"
"0.39400","-0.08738","2.32726"
"0.39500","-0.08764","2.32722"
"0.39600","-0.08790","2.32716"
"0.39700","-0.08815","2.32709"
"0.39800","-0.08841","2.32702"
"0.39900","-0.08867","2.32694"
"0.40000","-0.08893","2.32686"
"0.40100","-0.08919","2.32678"
"0.40200","-0.08944","2.32671"
"0.40300","-0.08970","2.32664"
"0.40400","-0.08996","2.32657"
"0.40500","-0.09022","2.32650"
"0.40600","-0.09048","2.32643"
"0.40700","-0.09074","2.32636"
"0.40800","-0.09099","2.32631"
"0.40900","-0.09125","2.32628"
"0.41000","-0.09151","2.32628"
"0.41100","-0.09177","2.32632"
"0.41200","-0.09203","2.32640"
"0.41300","-0.09229","2.32653"
"0.41400","-0.09255","2.32670"
"0.41500","-0.09281","2.32693"
"0.41600","-0.09306","2.32721"
"0.41700","-0.09332","2.32752"
"0.41800","-0.09358","2.32787"
"0.41900","-0.09384","2.32825"
"0.42000","-0.09410","2.32865"
"0.42100","-0.09435","2.32908"
"0.42200","-0.09461","2.32953"
"0.42300","-0.09487","2.33000"
"0.42400","-0.09512","2.33049"
"0.42500","-0.09538","2.33098"
"0.42600","-0.09563","2.33148"
"0.42700","-0.09589","2.33198"
"0.42800","-0.09614","2.33248"
"0.42900","-0.09640","2.33298"
"0.43000","-0.09665","2.33349"
"0.43100","-0.09691","2.33399"
"0.43200","-0.09716","2.33447"
"0.43300","-0.09741","2.33494"
"0.43400","-0.09766","2.33537"
"0.43500","-0.09792","2.33576"
"0.43600","-0.09817","2.33610"
"0.43700","-0.09842","2.33641"
"0.43800","-0.09867","2.33668"
"0.43900","-0.09892","2.33693"
"0.44000","-0.09917","2.33715"
"0.44100","-0.09942","2.33735"
"0.44200","-0.09968","2.33752"
"0.44300","-0.09993","2.33767"
"0.44400","-0.10018","2.33777"
"0.44500","-0.10043","2.33784"
"0.44600","-0.10068","2.33788"
"0.44700","-0.10093","2.33787"
"0.44800","-0.10118","2.33783"
"0.44900","-0.10143","2.33776"
"0.45000","-0.10168","2.33767"
"0.45100","-0.10193","2.33754"
"0.45200","-0.10218","2.33738"
"0.45300","-0.10243","2.33719"
"0.45400","-0.10269","2.33698"
"0.45500","-0.10294","2.33675"
"0.45600","-0.10319","2.33650"
"0.45700","-0.10344","2.33625"
"0.45800","-0.10369","2.33599"
"0.45900","-0.10395","2.33573"
"0.46000","-0.10420","2.33546"
"0.46100","-0.10445","2.33518"
"0.46200","-0.10470","2.33490"
"0.46300","-0.10495","2.33461"
"0.46400","-0.10521","2.33432"
"0.46500","-0.10546","2.33404"
"0.46600","-0.10571","2.33377"
"0.46700","-0.10596","2.33352"
"0.46800","-0.10622","2.33327"
"0.46900","-0.10647","2.33304"
"0.47000","-0.10672","2.33282"
"0.47100","-0.10698","2.33261"
"0.47200","-0.10723","2.33241"
"0.47300","-0.10748","2.33222"
"0.47400","-0.10774","2.33205"
"0.47500","-0.10799","2.33188"
"0.47600","-0.10824","2.33173"
"0.47700","-0.10850","2.33159"
"0.47800","-0.10875","2.33146"
"0.47900","-0.10900","2.33135"
"0.48000","-0.10926","2.33125"
"0.48100","-0.10951","2.33117"
"0.48200","-0.10977","2.33111"
"0.48300","-0.11002","2.33108"
"0.48400","-0.11027","2.33107"
"0.48500","-0.11053","2.33109"
"0.48600","-0.11078","2.33113"
"0.48700","-0.11103","2.33118"
"0.48800","-0.11129","2.33124"
"0.48900","-0.11154","2.33133"
"0.49000","-0.11180","2.33143"
"0.49100","-0.11205","2.33155"
"0.49200","-0.11230","2.33171"
"0.49300","-0.11256","2.33189"
"0.49400","-0.11281","2.33209"
"0.49500","-0.11307","2.33232"
"0.49600","-0.11332","2.33258"
"0.49700","-0.11357","2.33285"
"0.49800","-0.11383","2.33316"
"0.49900","-0.11408","2.33351"
"0.50000","-0.11433","2.33392"
"0.50100","-0.11459","2.33442"
"0.50200","-0.11484","2.33499"
"0.50300","-0.11509","2.33564"
"0.50400","-0.11534","2.33637"
"0.50500","-0.11560","2.33717"
"0.50600","-0.11585","2.33804"
"0.50700","-0.11610","2.33898"
"0.50800","-0.11635","2.33999"
"0.50900","-0.11660","2.34106"
"0.51000","-0.11685","2.34219"
"0.51100","-0.11711","2.34336"
"0.51200","-0.11736","2.34457"
"0.51300","-0.11761","2.34581"
"0.51400","-0.11786","2.34707"
"0.51500","-0.11811","2.34836"
"0.51600","-0.11836","2.34967"
"0.51700","-0.11862","2.35100"
"0.51800","-0.11887","2.35236"
"0.51900","-0.11912","2.35374"
"0.52000","-0.11937","2.35513"
"0.52100","-0.11962","2.35655"
"0.52200","-0.11988","2.35798"
"0.52300","-0.12013","2.35942"
"0.52400","-0.12038","2.36087"
"0.52500","-0.12064","2.36233"
"0.52600","-0.12089","2.36381"
"0.52700","-0.12114","2.36530"
"0.52800","-0.12140","2.36681"
"0.52900","-0.12165","2.36832"
"0.53000","-0.12191","2.36982"
"0.53100","-0.12216","2.37130"
"0.53200","-0.12242","2.37277"
"0.53300","-0.12267","2.37422"
"0.53400","-0.12293","2.37567"
"0.53500","-0.12318","2.37711"
"0.53600","-0.12344","2.37856"
"0.53700","-0.12369","2.38002"
"0.53800","-0.12395","2.38147"
"0.53900","-0.12420","2.38292"
"0.54000","-0.12446","2.38436"
"0.54100","-0.12472","2.38579"
"0.54200","-0.12497","2.38722"
"0.54300","-0.12523","2.38865"
"0.54400","-0.12549","2.39008"
"0.54500","-0.12575","2.39151"
"0.54600","-0.12600","2.39293"
"0.54700","-0.12626","2.39434"
"0.54800","-0.12652","2.39574"
"0.54900","-0.12678","2.39712"
"0.55000","-0.12703","2.39848"
"0.55100","-0.12729","2.39981"
"0.55200","-0.12755","2.40113"
"0.55300","-0.12781","2.40242"
"0.55400","-0.12807","2.40367"
"0.55500","-0.12832","2.40489"
"0.55600","-0.12858","2.40605"
"0.55700","-0.12884","2.40715"
"0.55800","-0.12910","2.40817"
"0.55900","-0.12936","2.40911"
"0.56000","-0.12962","2.40996"
"0.56100","-0.12987","2.41072"
"0.56200","-0.13013","2.41140"
"0.56300","-0.13039","2.41199"
"0.56400","-0.13065","2.41251"
"0.56500","-0.13091","2.41295"
"0.56600","-0.13116","2.41333"
"0.56700","-0.13142","2.41365"
"0.56800","-0.13168","2.41391"
"0.56900","-0.13194","2.41410"
"0.57000","-0.13220","2.41423"
"0.57100","-0.13245","2.41427"
"0.57200","-0.13271","2.41425"
"0.57300","-0.13297","2.41415"
"0.57400","-0.13322","2.41398"
"0.57500","-0.13348","2.41374"
"0.57600","-0.13373","2.41345"
"0.57700","-0.13399","2.41310"
"0.57800","-0.13424","2.41272"
"0.57900","-0.13450","2.41231"
"0.58000","-0.13475","2.41188"
"0.58100","-0.13501","2.41143"
"0.58200","-0.13526","2.41097"
"0.58300","-0.13552","2.41051"
"0.58400","-0.13577","2.41006"
"0.58500","-0.13602","2.40961"
"0.58600","-0.13628","2.40917"
"0.58700","-0.13653","2.40872"
"0.58800","-0.13678","2.40828"
"0.58900","-0.13703","2.40782"
"0.59000","-0.13728","2.40737"
"0.59100","-0.13753","2.40693"
"0.59200","-0.13779","2.40649"
"0.59300","-0.13804","2.40607"
"0.59400","-0.13829","2.40566"
"0.59500","-0.13854","2.40520"
"0.59600","-0.13879","2.40462"
"0.59700","-0.13904","2.40391"
"0.59800","-0.13929","2.40312"
"0.59900","-0.13954","2.40232"
"0.60000","-0.13980","2.40154"
"0.60100","-0.14005","2.40083"
"0.60200","-0.14030","2.40020"
"0.60300","-0.14055","2.39964"
"0.60400","-0.14080","2.39917"
"0.60500","-0.14105","2.39877"
"0.60600","-0.14130","2.39845"
"0.60700","-0.14155","2.39820"
"0.60800","-0.14181","2.39802"
"0.60900","-0.14206","2.39788"
"0.61000","-0.14231","2.39779"
"0.61100","-0.14256","2.39774"
"0.61200","-0.14281","2.39772"
"0.61300","-0.14306","2.39772"
"0.61400","-0.14331","2.39775"
"0.61500","-0.14357","2.39780"
"0.61600","-0.14382","2.39786"
"0.61700","-0.14407","2.39794"
"0.61800","-0.14432","2.39804"
"0.61900","-0.14458","2.39816"
"0.62000","-0.14483","2.39832"
"0.62100","-0.14508","2.39850"
"0.62200","-0.14533","2.39872"
"0.62300","-0.14559","2.39897"
"0.62400","-0.14584","2.39924"
"0.62500","-0.14609","2.39955"
"0.62600","-0.14634","2.39988"
"0.62700","-0.14660","2.40025"
"0.62800","-0.14685","2.40064"
"0.62900","-0.14710","2.40106"
"0.63000","-0.14735","2.40150"
"0.63100","-0.14761","2.40196"
"0.63200","-0.14786","2.40242"
"0.63300","-0.14811","2.40289"
"0.63400","-0.14836","2.40336"
"0.63500","-0.14862","2.40383"
"0.63600","-0.14887","2.40430"
"0.63700","-0.14912","2.40477"
"0.63800","-0.14937","2.40523"
"0.63900","-0.14962","2.40568"
"0.64000","-0.14988","2.40613"
"0.64100","-0.15013","2.40656"
"0.64200","-0.15038","2.40697"
"0.64300","-0.15063","2.40736"
"0.64400","-0.15088","2.40773"
"0.64500","-0.15113","2.40807"
"0.64600","-0.15138","2.40838"
"0.64700","-0.15163","2.40867"
"0.64800","-0.15188","2.40894"
"0.64900","-0.15213","2.40919"
"0.65000","-0.15238","2.40942"
"0.65100","-0.15263","2.40964"
"0.65200","-0.15288","2.40983"
"0.65300","-0.15313","2.41001"
"0.65400","-0.15338","2.41016"
"0.65500","-0.15364","2.41028"
"0.65600","-0.15389","2.41036"
"0.65700","-0.15414","2.41040"
"0.65800","-0.15438","2.41040"
"0.65900","-0.15463","2.41035"
"0.66000","-0.15488","2.41026"
"0.66100","-0.15513","2.41013"
"0.66200","-0.15538","2.40996"
"0.66300","-0.15563","2.40975"
"0.66400","-0.15588","2.40949"
"0.66500","-0.15613","2.40920"
"0.66600","-0.15638","2.40887"
"0.66700","-0.15663","2.40852"
"0.66800","-0.15688","2.40814"
"0.66900","-0.15712","2.40775"
"0.67000","-0.15737","2.40734"
"0.67100","-0.15762","2.40693"
"0.67200","-0.15787","2.40652"
"0.67300","-0.15812","2.40610"
"0.67400","-0.15837","2.40569"
"0.67500","-0.15862","2.40527"
"0.67600","-0.15887","2.40485"
"0.67700","-0.15912","2.40443"
"0.67800","-0.15937","2.40400"
"0.67900","-0.15962","2.40358"
"0.68000","-0.15987","2.40315"
"0.68100","-0.16013","2.40274"
"0.68200","-0.16038","2.40236"
"0.68300","-0.16063","2.40200"
"0.68400","-0.16088","2.40168"
"0.68500","-0.16113","2.40140"
"0.68600","-0.16138","2.40114"
"0.68700","-0.16164","2.40092"
"0.68800","-0.16189","2.40072"
"0.68900","-0.16214","2.40056"
"0.69000","-0.16240","2.40043"
"0.69100","-0.16265","2.40033"
"0.69200","-0.16290","2.40026"
"0.69300","-0.16316","2.40022"
"0.69400","-0.16341","2.40022"
"0.69500","-0.16367","2.40025"
"0.69600","-0.16392","2.40030"
"0.69700","-0.16418","2.40036"
"0.69800","-0.16443","2.40042"
"0.69900","-0.16469","2.40048"
"0.70000","-0.16494","2.40054"
"0.70100","-0.16520","2.40060"
"0.70200","-0.16546","2.40068"
"0.70300","-0.16571","2.40076"
"0.70400","-0.16597","2.40084"
"0.70500","-0.16623","2.40092"
"0.70600","-0.16649","2.40101"
"0.70700","-0.16674","2.40110"
"0.70800","-0.16700","2.40119"
"0.70900","-0.16726","2.40128"
"0.71000","-0.16752","2.40136"
"0.71100","-0.16778","2.40145"
"0.71200","-0.16804","2.40152"
"0.71300","-0.16830","2.40156"
"0.71400","-0.16856","2.40159"
"0.71500","-0.16882","2.40160"
"0.71600","-0.16908","2.40160"
"0.71700","-0.16934","2.40158"
"0.71800","-0.16959","2.40156"
"0.71900","-0.16985","2.40152"
"0.72000","-0.17012","2.40147"
"0.72100","-0.17038","2.40140"
"0.72200","-0.17064","2.40131"
"0.72300","-0.17090","2.40118"
"0.72400","-0.17116","2.40103"
"0.72500","-0.17142","2.40086"
"0.72600","-0.17168","2.40067"
"0.72700","-0.17194","2.40046"
"0.72800","-0.17220","2.40024"
"0.72900","-0.17245","2.40000"
"0.73000","-0.17271","2.39974"
"0.73100","-0.17297","2.39944"
"0.73200","-0.17323","2.39913"
"0.73300","-0.17349","2.39879"
"0.73400","-0.17375","2.39843"
"0.73500","-0.17401","2.39807"
"0.73600","-0.17426","2.39770"
"0.73700","-0.17452","2.39732"
"0.73800","-0.17478","2.39694"
"0.73900","-0.17503","2.39654"
"0.74000","-0.17529","2.39612"
"0.74100","-0.17555","2.39568"
"0.74200","-0.17580","2.39523"
"0.74300","-0.17606","2.39477"
"0.74400","-0.17632","2.39431"
"0.74500","-0.17657","2.39385"
"0.74600","-0.17683","2.39340"
"0.74700","-0.17708","2.39295"
"0.74800","-0.17734","2.39251"
"0.74900","-0.17759","2.39208"
"0.75000","-0.17785","2.39166"
"0.75100","-0.17810","2.39125"
"0.75200","-0.17836","2.39086"
"0.75300","-0.17861","2.39049"
"0.75400","-0.17887","2.39013"
"0.75500","-0.17912","2.38978"
"0.75600","-0.17938","2.38944"
"0.75700","-0.17963","2.38912"
"0.75800","-0.17989","2.38882"
"0.75900","-0.18014","2.38855"
"0.76000","-0.18040","2.38830"
"0.76100","-0.18065","2.38810"
"0.76200","-0.18091","2.38792"
"0.76300","-0.18116","2.38778"
"0.76400","-0.18142","2.38766"
"0.76500","-0.18167","2.38758"
"0.76600","-0.18193","2.38754"
"0.76700","-0.18218","2.38753"
"0.76800","-0.18244","2.38757"
"0.76900","-0.18269","2.38765"
"0.77000","-0.18295","2.38779"
"0.77100","-0.18320","2.38797"
"0.77200","-0.18346","2.38819"
"0.77300","-0.18371","2.38846"
"0.77400","-0.18397","2.38876"
"0.77500","-0.18423","2.38911"
"0.77600","-0.18448","2.38951"
