Time,Extension,Load
"0.15000","-0.02347","0.87294"
"0.15100","-0.02377","0.87945"
"0.15200","-0.02407","0.88580"
"0.15300","-0.02437","0.89200"
"0.15400","-0.02468","0.89805"
"0.15500","-0.02498","0.90393"
"0.15600","-0.02528","0.90964"
"0.15700","-0.02558","0.91516"
"0.15800","-0.02588","0.92049"
"0.15900","-0.02618","0.92562"
"0.16000","-0.02648","0.93056"
"0.16100","-0.02678","0.93530"
"0.16200","-0.02708","0.93986"
"0.16300","-0.02737","0.94423"
"0.16400","-0.02767","0.94843"
"0.16500","-0.02797","0.95246"
"0.16600","-0.02826","0.95633"
"0.16700","-0.02856","0.96005"
"0.16800","-0.02885","0.96364"
"0.16900","-0.02914","0.96709"
"0.17000","-0.02943","0.97041"
"0.17100","-0.02972","0.97358"
"0.17200","-0.03001","0.97660"
"0.17300","-0.03030","0.97947"
"0.17400","-0.03059","0.98219"
"0.17500","-0.03087","0.98476"
"0.17600","-0.03116","0.98721"
"0.17700","-0.03144","0.98955"
"0.17800","-0.03173","0.99181"
"0.17900","-0.03201","0.99399"
"0.18000","-0.03229","0.99609"
"0.18100","-0.03257","0.99812"
"0.18200","-0.03285","1.00008"
"0.18300","-0.03313","1.00197"
"0.18400","-0.03340","1.00380"
"0.18500","-0.03368","1.00557"
"0.18600","-0.03395","1.00729"
"0.18700","-0.03423","1.00895"
"0.18800","-0.03450","1.01056"
"0.18900","-0.03477","1.01210"
"0.19000","-0.03505","1.01357"
"0.19100","-0.03532","1.01497"
"0.19200","-0.03559","1.01629"
"0.19300","-0.03586","1.01755"
"0.19400","-0.03613","1.01875"
"0.19500","-0.03639","1.01988"
"0.19600","-0.03666","1.02097"
"0.19700","-0.03693","1.02202"
"0.19800","-0.03719","1.02306"
"0.19900","-0.03746","1.02408"
"0.20000","-0.03773","1.02509"
"0.20100","-0.03799","1.02610"
"0.20200","-0.03826","1.02713"
"0.20300","-0.03852","1.02818"
"0.20400","-0.03878","1.02927"
"0.20500","-0.03905","1.03040"
"0.20600","-0.03931","1.03157"
"0.20700","-0.03957","1.03277"
"0.20800","-0.03983","1.03400"
"0.20900","-0.04010","1.03526"
"0.21000","-0.04036","1.03656"
"0.21100","-0.04062","1.03788"
"0.21200","-0.04088","1.03922"
"0.21300","-0.04114","1.04056"
"0.21400","-0.04140","1.04192"
"0.21500","-0.04166","1.04330"
"0.21600","-0.04192","1.04471"
"0.21700","-0.04218","1.04618"
"0.21800","-0.04244","1.04770"
"0.21900","-0.04270","1.04927"
"0.22000","-0.04296","1.05088"
"0.22100","-0.04322","1.05252"
"0.22200","-0.04347","1.05420"
"0.22300","-0.04373","1.05592"
"0.22400","-0.04399","1.05769"
"0.22500","-0.04425","1.05950"
"0.22600","-0.04451","1.06134"
"0.22700","-0.04477","1.06317"
"0.22800","-0.04502","1.06498"
"0.22900","-0.04528","1.06680"
"0.23000","-0.04554","1.06862"
"0.23100","-0.04580","1.07046"
"0.23200","-0.04605","1.07232"
"0.23300","-0.04631","1.07417"
"0.23400","-0.04657","1.07600"
"0.23500","-0.04682","1.07780"
"0.23600","-0.04708","1.07958"
"0.23700","-0.04733","1.08134"
"0.23800","-0.04759","1.08311"
"0.23900","-0.04785","1.08488"
"0.24000","-0.04810","1.08665"
"0.24100","-0.04836","1.08841"
"0.24200","-0.04861","1.09015"
"0.24300","-0.04887","1.09187"
"0.24400","-0.04912","1.09359"
"0.24500","-0.04937","1.09531"
"0.24600","-0.04963","1.09703"
"0.24700","-0.04988","1.09873"
"0.24800","-0.05014","1.10042"
"0.24900","-0.05039","1.10210"
"0.25000","-0.05064","1.10377"
"0.25100","-0.05090","1.10545"
"0.25200","-0.05115","1.10714"
"0.25300","-0.05140","1.10885"
"0.25400","-0.05165","1.11058"
"0.25500","-0.05190","1.11232"
"0.25600","-0.05216","1.11408"
"0.25700","-0.05241","1.11585"
"0.25800","-0.05266","1.11762"
"0.25900","-0.05291","1.11942"
"0.26000","-0.05316","1.12124"
"0.26100","-0.05341","1.12309"
"0.26200","-0.05366","1.12498"
"0.26300","-0.05391","1.12688"
"0.26400","-0.05417","1.12881"
"0.26500","-0.05442","1.13074"
"0.26600","-0.05467","1.13267"
"0.26700","-0.05492","1.13460"
"0.26800","-0.05517","1.13653"
"0.26900","-0.05542","1.13847"
"0.27000","-0.05567","1.14041"
"0.27100","-0.05592","1.14234"
"0.27200","-0.05617","1.14425"
"0.27300","-0.05643","1.14614"
"0.27400","-0.05668","1.14801"
"0.27500","-0.05693","1.14986"
"0.27600","-0.05718","1.15171"
"0.27700","-0.05743","1.15354"
"0.27800","-0.05769","1.15535"
"0.27900","-0.05794","1.15713"
"0.28000","-0.05819","1.15888"
"0.28100","-0.05844","1.16062"
"0.28200","-0.05870","1.16233"
"0.28300","-0.05895","1.16400"
"0.28400","-0.05920","1.16561"
"0.28500","-0.05946","1.16716"
"0.28600","-0.05971","1.16867"
"0.28700","-0.05996","1.17014"
"0.28800","-0.06022","1.17159"
"0.28900","-0.06047","1.17303"
"0.29000","-0.06072","1.17446"
"0.29100","-0.06098","1.17586"
"0.29200","-0.06123","1.17722"
"0.29300","-0.06149","1.17853"
"0.29400","-0.06174","1.17980"
"0.29500","-0.06200","1.18104"
"0.29600","-0.06225","1.18225"
"0.29700","-0.06251","1.18345"
"0.29800","-0.06276","1.18461"
"0.29900","-0.06302","1.18574"
"0.30000","-0.06327","1.18682"
"0.30100","-0.06353","1.18784"
"0.30200","-0.06379","1.18883"
"0.30300","-0.06404","1.18977"
"0.30400","-0.06430","1.19070"
"0.30500","-0.06455","1.19163"
"0.30600","-0.06481","1.19254"
"0.30700","-0.06506","1.19346"
"0.30800","-0.06532","1.19436"
"0.30900","-0.06558","1.19525"
"0.31000","-0.06583","1.19612"
"0.31100","-0.06609","1.19697"
"0.31200","-0.06634","1.19782"
"0.31300","-0.06660","1.19867"
"0.31400","-0.06685","1.19951"
"0.31500","-0.06711","1.20034"
"0.31600","-0.06737","1.20117"
"0.31700","-0.06762","1.20200"
"0.31800","-0.06788","1.20283"
"0.31900","-0.06813","1.20367"
"0.32000","-0.06839","1.20453"
"0.32100","-0.06864","1.20539"
"0.32200","-0.06889","1.20625"
"0.32300","-0.06915","1.20712"
"0.32400","-0.06940","1.20799"
"0.32500","-0.06965","1.20888"
"0.32600","-0.06991","1.20978"
"0.32700","-0.07016","1.21070"
"0.32800","-0.07041","1.21162"
"0.32900","-0.07067","1.21253"
"0.33000","-0.07092","1.21341"
"0.33100","-0.07117","1.21427"
"0.33200","-0.07142","1.21513"
"0.33300","-0.07167","1.21599"
"0.33400","-0.07193","1.21689"
"0.33500","-0.07218","1.21782"
"0.33600","-0.07243","1.21877"
"0.33700","-0.07268","1.21975"
"0.33800","-0.07293","1.22074"
"0.33900","-0.07319","1.22173"
"0.34000","-0.07344","1.22274"
"0.34100","-0.07369","1.22378"
"0.34200","-0.07394","1.22486"
"0.34300","-0.07420","1.22597"
"0.34400","-0.07445","1.22712"
"0.34500","-0.07470","1.22829"
"0.34600","-0.07495","1.22950"
"0.34700","-0.07520","1.23074"
"0.34800","-0.07546","1.23203"
"0.34900","-0.07571","1.23336"
"0.35000","-0.07596","1.23471"
"0.35100","-0.07622","1.23606"
"0.35200","-0.07647","1.23744"
"0.35300","-0.07673","1.23884"
"0.35400","-0.07698","1.24027"
"0.35500","-0.07723","1.24171"
"0.35600","-0.07749","1.24317"
"0.35700","-0.07774","1.24463"
"0.35800","-0.07800","1.24608"
"0.35900","-0.07826","1.24753"
"0.36000","-0.07851","1.24896"
"0.36100","-0.07877","1.25039"
"0.36200","-0.07902","1.25181"
"0.36300","-0.07928","1.25320"
"0.36400","-0.07954","1.25459"
"0.36500","-0.07979","1.25595"
"0.36600","-0.08005","1.25731"
"0.36700","-0.08031","1.25864"
"0.36800","-0.08057","1.25997"
"0.36900","-0.08082","1.26127"
"0.37000","-0.08108","1.26256"
"0.37100","-0.08134","1.26381"
"0.37200","-0.08160","1.26502"
"0.37300","-0.08186","1.26620"
"0.37400","-0.08212","1.26736"
"0.37500","-0.08238","1.26850"
"0.37600","-0.08263","1.26963"
"0.37700","-0.08289","1.27075"
"0.37800","-0.08315","1.27185"
"0.37900","-0.08341","1.27295"
"0.38000","-0.08367","1.27402"
"0.38100","-0.08393","1.27506"
"0.38200","-0.08419","1.27606"
"0.38300","-0.08445","1.27704"
"0.38400","-0.08471","1.27800"
"0.38500","-0.08497","1.27897"
"0.38600","-0.08522","1.27994"
"0.38700","-0.08548","1.28091"
"0.38800","-0.08574","1.28187"
"0.38900","-0.08600","1.28281"
"0.39000","-0.08626","1.28374"
"0.39100","-0.08652","1.28469"
"0.39200","-0.08677","1.28568"
"0.39300","-0.08703","1.28670"
"0.39400","-0.08729","1.28777"
"0.39500","-0.08755","1.28886"
"0.39600","-0.08780","1.28999"
"0.39700","-0.08806","1.29115"
"0.39800","-0.08832","1.29235"
"0.39900","-0.08857","1.29360"
"0.40000","-0.08883","1.29489"
"0.40100","-0.08908","1.29622"
"0.40200","-0.08934","1.29757"
"0.40300","-0.08959","1.29894"
"0.40400","-0.08985","1.30030"
"0.40500","-0.09010","1.30166"
"0.40600","-0.09036","1.30301"
"0.40700","-0.09061","1.30436"
"0.40800","-0.09087","1.30573"
"0.40900","-0.09112","1.30710"
"0.41000","-0.09138","1.30848"
"0.41100","-0.09163","1.30984"
"0.41200","-0.09189","1.31116"
"0.41300","-0.09214","1.31244"
"0.41400","-0.09239","1.31370"
"0.41500","-0.09265","1.31493"
"0.41600","-0.09290","1.31614"
"0.41700","-0.09316","1.31731"
"0.41800","-0.09341","1.31842"
"0.41900","-0.09366","1.31946"
"0.42000","-0.09392","1.32045"
"0.42100","-0.09417","1.32138"
"0.42200","-0.09442","1.32228"
"0.42300","-0.09468","1.32314"
"0.42400","-0.09493","1.32395"
"0.42500","-0.09519","1.32473"
"0.42600","-0.09544","1.32549"
"0.42700","-0.09569","1.32624"
"0.42800","-0.09595","1.32700"
"0.42900","-0.09620","1.32778"
"0.43000","-0.09645","1.32856"
"0.43100","-0.09671","1.32936"
"0.43200","-0.09696","1.33014"
"0.43300","-0.09722","1.33090"
"0.43400","-0.09747","1.33165"
"0.43500","-0.09773","1.33238"
"0.43600","-0.09798","1.33313"
"0.43700","-0.09824","1.33389"
"0.43800","-0.09849","1.33467"
"0.43900","-0.09874","1.33544"
"0.44000","-0.09900","1.33619"
"0.44100","-0.09925","1.33691"
"0.44200","-0.09951","1.33760"
"0.44300","-0.09976","1.33826"
"0.44400","-0.10002","1.33891"
"0.44500","-0.10027","1.33957"
"0.44600","-0.10053","1.34024"
"0.44700","-0.10078","1.34092"
"0.44800","-0.10104","1.34160"
"0.44900","-0.10129","1.34228"
"0.45000","-0.10155","1.34297"
"0.45100","-0.10180","1.34365"
"0.45200","-0.10206","1.34433"
"0.45300","-0.10231","1.34500"
"0.45400","-0.10257","1.34563"
"0.45500","-0.10282","1.34622"
"0.45600","-0.10308","1.34675"
"0.45700","-0.10333","1.34725"
"0.45800","-0.10358","1.34771"
"0.45900","-0.10384","1.34814"
"0.46000","-0.10409","1.34854"
"0.46100","-0.10435","1.34891"
"0.46200","-0.10460","1.34922"
"0.46300","-0.10486","1.34950"
"0.46400","-0.10511","1.34975"
"0.46500","-0.10536","1.34999"
"0.46600","-0.10562","1.35023"
"0.46700","-0.10587","1.35045"
"0.46800","-0.10612","1.35067"
"0.46900","-0.10638","1.35086"
"0.47000","-0.10663","1.35103"
"0.47100","-0.10688","1.35119"
"0.47200","-0.10713","1.35133"
"0.47300","-0.10739","1.35146"
"0.47400","-0.10764","1.35158"
"0.47500","-0.10789","1.35169"
"0.47600","-0.10814","1.35178"
"0.47700","-0.10839","1.35185"
"0.47800","-0.10864","1.35190"
"0.47900","-0.10889","1.35194"
"0.48000","-0.10914","1.35195"
"0.48100","-0.10939","1.35195"
"0.48200","-0.10964","1.35192"
"0.48300","-0.10989","1.35184"
"0.48400","-0.11014","1.35172"
"0.48500","-0.11039","1.35156"
"0.48600","-0.11064","1.35138"
"0.48700","-0.11089","1.35119"
"0.48800","-0.11114","1.35102"
"0.48900","-0.11138","1.35084"
"0.49000","-0.11163","1.35063"
"0.49100","-0.11188","1.35038"
"0.49200","-0.11213","1.35007"
"0.49300","-0.11238","1.34973"
"0.49400","-0.11263","1.34936"
"0.49500","-0.11288","1.34898"
"0.49600","-0.11313","1.34859"
"0.49700","-0.11338","1.34820"
"0.49800","-0.11362","1.34778"
"0.49900","-0.11387","1.34734"
"0.50000","-0.11412","1.34690"
"0.50100","-0.11437","1.34646"
"0.50200","-0.11462","1.34603"
"0.50300","-0.11488","1.34562"
"0.50400","-0.11513","1.34523"
"0.50500","-0.11538","1.34486"
"0.50600","-0.11563","1.34453"
"0.50700","-0.11588","1.34421"
"0.50800","-0.11613","1.34393"
"0.50900","-0.11638","1.34367"
"0.51000","-0.11664","1.34346"
"0.51100","-0.11689","1.34328"
"0.51200","-0.11714","1.34314"
"0.51300","-0.11739","1.34302"
"0.51400","-0.11765","1.34290"
"0.51500","-0.11790","1.34279"
"0.51600","-0.11816","1.34270"
"0.51700","-0.11841","1.34264"
"0.51800","-0.11866","1.34263"
"0.51900","-0.11892","1.34264"
"0.52000","-0.11917","1.34268"
"0.52100","-0.11943","1.34272"
"0.52200","-0.11968","1.34277"
"0.52300","-0.11994","1.34283"
"0.52400","-0.12019","1.34291"
"0.52500","-0.12045","1.34303"
"0.52600","-0.12071","1.34317"
"0.52700","-0.12096","1.34334"
"0.52800","-0.12122","1.34352"
"0.52900","-0.12148","1.34372"
"0.53000","-0.12173","1.34395"
"0.53100","-0.12199","1.34421"
"0.53200","-0.12225","1.34451"
"0.53300","-0.12250","1.34484"
"0.53400","-0.12276","1.34520"
"0.53500","-0.12302","1.34555"
"0.53600","-0.12327","1.34590"
"0.53700","-0.12353","1.34624"
"0.53800","-0.12379","1.34658"
"0.53900","-0.12405","1.34693"
"0.54000","-0.12430","1.34730"
"0.54100","-0.12456","1.34768"
"0.54200","-0.12482","1.34806"
"0.54300","-0.12508","1.34844"
"0.54400","-0.12533","1.34883"
"0.54500","-0.12559","1.34923"
"0.54600","-0.12585","1.34966"
"0.54700","-0.12610","1.35012"
"0.54800","-0.12636","1.35061"
"0.54900","-0.12662","1.35113"
"0.55000","-0.12687","1.35168"
"0.55100","-0.12713","1.35224"
"0.55200","-0.12738","1.35281"
"0.55300","-0.12764","1.35339"
"0.55400","-0.12789","1.35397"
"0.55500","-0.12815","1.35456"
"0.55600","-0.12840","1.35513"
"0.55700","-0.12866","1.35568"
"0.55800","-0.12891","1.35620"
"0.55900","-0.12916","1.35671"
"0.56000","-0.12942","1.35720"
"0.56100","-0.12967","1.35766"
"0.56200","-0.12993","1.35810"
"0.56300","-0.13018","1.35851"
"0.56400","-0.13043","1.35890"
"0.56500","-0.13068","1.35928"
"0.56600","-0.13094","1.35967"
"0.56700","-0.13119","1.36008"
"0.56800","-0.13144","1.36050"
"0.56900","-0.13170","1.36093"
"0.57000","-0.13195","1.36135"
"0.57100","-0.13220","1.36176"
"0.57200","-0.13245","1.36214"
"0.57300","-0.13271","1.36252"
"0.57400","-0.13296","1.36288"
"0.57500","-0.13321","1.36323"
"0.57600","-0.13347","1.36358"
"0.57700","-0.13372","1.36393"
"0.57800","-0.13397","1.36429"
"0.57900","-0.13423","1.36464"
"0.58000","-0.13448","1.36497"
"0.58100","-0.13473","1.36528"
"0.58200","-0.13499","1.36554"
"0.58300","-0.13524","1.36577"
"0.58400","-0.13550","1.36597"
"0.58500","-0.13575","1.36615"
"0.58600","-0.13600","1.36633"
"0.58700","-0.13626","1.36653"
"0.58800","-0.13651","1.36674"
"0.58900","-0.13677","1.36697"
"0.59000","-0.13702","1.36721"
"0.59100","-0.13727","1.36744"
"0.59200","-0.13753","1.36766"
"0.59300","-0.13778","1.36788"
"0.59400","-0.13804","1.36811"
"0.59500","-0.13829","1.36835"
"0.59600","-0.13854","1.36860"
"0.59700","-0.13880","1.36886"
"0.59800","-0.13905","1.36911"
"0.59900","-0.13931","1.36935"
"0.60000","-0.13956","1.36960"
"0.60100","-0.13981","1.36985"
"0.60200","-0.14007","1.37012"
"0.60300","-0.14032","1.37041"
"0.60400","-0.14058","1.37073"
"0.60500","-0.14083","1.37107"
"0.60600","-0.14108","1.37144"
"0.60700","-0.14134","1.37183"
"0.60800","-0.14159","1.37225"
"0.60900","-0.14185","1.37269"
"0.61000","-0.14210","1.37316"
"0.61100","-0.14235","1.37364"
"0.61200","-0.14261","1.37413"
"0.61300","-0.14286","1.37464"
"0.61400","-0.14311","1.37517"
"0.61500","-0.14337","1.37575"
"0.61600","-0.14362","1.37636"
"0.61700","-0.14387","1.37700"
"0.61800","-0.14412","1.37766"
"0.61900","-0.14437","1.37834"
"0.62000","-0.14463","1.37903"
"0.62100","-0.14488","1.37975"
"0.62200","-0.14513","1.38049"
"0.62300","-0.14538","1.38125"
"0.62400","-0.14563","1.38203"
"0.62500","-0.14588","1.38283"
"0.62600","-0.14614","1.38365"
"0.62700","-0.14639","1.38450"
"0.62800","-0.14664","1.38539"
"0.62900","-0.14689","1.38631"
"0.63000","-0.14714","1.38723"
"0.63100","-0.14739","1.38815"
"0.63200","-0.14764","1.38906"
"0.63300","-0.14789","1.38995"
"0.63400","-0.14813","1.39083"
"0.63500","-0.14838","1.39171"
"0.63600","-0.14863","1.39259"
"0.63700","-0.14888","1.39347"
"0.63800","-0.14913","1.39433"
"0.63900","-0.14938","1.39517"
"0.64000","-0.14962","1.39599"
"0.64100","-0.14987","1.39679"
"0.64200","-0.15012","1.39759"
"0.64300","-0.15037","1.39840"
"0.64400","-0.15062","1.39921"
"0.64500","-0.15086","1.40003"
"0.64600","-0.15111","1.40084"
"0.64700","-0.15136","1.40164"
"0.64800","-0.15161","1.40243"
"0.64900","-0.15186","1.40322"
"0.65000","-0.15211","1.40401"
"0.65100","-0.15236","1.40480"
"0.65200","-0.15260","1.40561"
"0.65300","-0.15285","1.40642"
"0.65400","-0.15310","1.40727"
"0.65500","-0.15336","1.40816"
"0.65600","-0.15361","1.40909"
"0.65700","-0.15386","1.41006"
"0.65800","-0.15411","1.41106"
"0.65900","-0.15436","1.41207"
"0.66000","-0.15461","1.41311"
"0.66100","-0.15486","1.41417"
"0.66200","-0.15512","1.41526"
"0.66300","-0.15537","1.41638"
"0.66400","-0.15562","1.41751"
"0.66500","-0.15587","1.41863"
"0.66600","-0.15613","1.41973"
"0.66700","-0.15638","1.42083"
"0.66800","-0.15664","1.42192"
"0.66900","-0.15689","1.42301"
"0.67000","-0.15715","1.42410"
"0.67100","-0.15740","1.42517"
"0.67200","-0.15766","1.42622"
"0.67300","-0.15791","1.42727"
"0.67400","-0.15817","1.42832"
"0.67500","-0.15842","1.42939"
"0.67600","-0.15868","1.43047"
"0.67700","-0.15894","1.43155"
"0.67800","-0.15919","1.43261"
"0.67900","-0.15945","1.43367"
"0.68000","-0.15971","1.43473"
"0.68100","-0.15997","1.43578"
"0.68200","-0.16022","1.43684"
"0.68300","-0.16048","1.43788"
"0.68400","-0.16074","1.43891"
"0.68500","-0.16100","1.43992"
"0.68600","-0.16126","1.44093"
"0.68700","-0.16152","1.44195"
"0.68800","-0.16177","1.44296"
"0.68900","-0.16203","1.44398"
"0.69000","-0.16229","1.44499"
"0.69100","-0.16255","1.44601"
"0.69200","-0.16281","1.44705"
"0.69300","-0.16307","1.44812"
"0.69400","-0.16333","1.44920"
"0.69500","-0.16358","1.45029"
"0.69600","-0.16384","1.45139"
"0.69700","-0.16410","1.45249"
"0.69800","-0.16436","1.45360"
"0.69900","-0.16462","1.45474"
"0.70000","-0.16488","1.45590"
"0.70100","-0.16513","1.45708"
"0.70200","-0.16539","1.45825"
"0.70300","-0.16565","1.45942"
"0.70400","-0.16590","1.46056"
"0.70500","-0.16616","1.46167"
"0.70600","-0.16642","1.46274"
"0.70700","-0.16667","1.46377"
"0.70800","-0.16693","1.46477"
"0.70900","-0.16719","1.46575"
"0.71000","-0.16744","1.46673"
"0.71100","-0.16770","1.46772"
"0.71200","-0.16795","1.46870"
"0.71300","-0.16821","1.46967"
"0.71400","-0.16847","1.47061"
"0.71500","-0.16872","1.47152"
"0.71600","-0.16898","1.47241"
"0.71700","-0.16923","1.47327"
"0.71800","-0.16949","1.47411"
"0.71900","-0.16974","1.47491"
"0.72000","-0.17000","1.47569"
"0.72100","-0.17025","1.47643"
"0.72200","-0.17050","1.47715"
"0.72300","-0.17076","1.47785"
"0.72400","-0.17101","1.47854"
"0.72500","-0.17127","1.47920"
"0.72600","-0.17152","1.47984"
"0.72700","-0.17178","1.48049"
"0.72800","-0.17203","1.48115"
"0.72900","-0.17229","1.48184"
"0.73000","-0.17255","1.48255"
"0.73100","-0.17280","1.48327"
"0.73200","-0.17306","1.48400"
"0.73300","-0.17331","1.48473"
"0.73400","-0.17357","1.48548"
"0.73500","-0.17383","1.48625"
"0.73600","-0.17408","1.48704"
"0.73700","-0.17434","1.48785"
"0.73800","-0.17459","1.48865"
"0.73900","-0.17485","1.48946"
"0.74000","-0.17511","1.49025"
"0.74100","-0.17536","1.49105"
"0.74200","-0.17562","1.49185"
"0.74300","-0.17588","1.49264"
"0.74400","-0.17614","1.49344"
"0.74500","-0.17639","1.49425"
"0.74600","-0.17665","1.49508"
"0.74700","-0.17691","1.49593"
"0.74800","-0.17717","1.49679"
"0.74900","-0.17743","1.49766"
"0.75000","-0.17768","1.49854"
"0.75100","-0.17794","1.49943"
"0.75200","-0.17820","1.50034"
"0.75300","-0.17846","1.50126"
"0.75400","-0.17872","1.50218"
"0.75500","-0.17898","1.50310"
"0.75600","-0.17924","1.50400"
"0.75700","-0.17950","1.50490"
"0.75800","-0.17976","1.50580"
"0.75900","-0.18001","1.50672"
"0.76000","-0.18027","1.50764"
"0.76100","-0.18053","1.50858"
"0.76200","-0.18079","1.50953"
"0.76300","-0.18105","1.51049"
"0.76400","-0.18131","1.51147"
"0.76500","-0.18157","1.51245"
"0.76600","-0.18183","1.51343"
"0.76700","-0.18209","1.51439"
"0.76800","-0.18235","1.51537"
"0.76900","-0.18260","1.51636"
"0.77000","-0.18286","1.51738"
"0.77100","-0.18312","1.51840"
"0.77200","-0.18338","1.51940"
"0.77300","-0.18364","1.52038"
"0.77400","-0.18389","1.52132"
"0.77500","-0.18415","1.52225"
